"height","weight","age","playedPositions","playedPositionsShort","name","firstName","lastName","playerId"
168,65,25,-DMC-,DMC,Kevin Gutiérrez,Kevin,Gutiérrez,349470
184,81,35,-DMC-,DMC,Jonathan Blanco,Jonathan,Blanco,133802
0,0,23,"",Midfielder,Manuel García,Manuel,García,411123
181,79,25,-DMC-,DMC,Agustín Cardozo,Agustín,Cardozo,328018
176,76,31,-MC-,M(C),Guillermo Fernández,Guillermo,Fernández,125398
185,84,35,-DMC-DR-MR-,"D(R),DMC,M(R)",Guillermo Acosta,Guillermo,Acosta,303626
0,0,21,"",Midfielder,Nahuel Ignacio Casasola,Nahuel Ignacio,Casasola,443061
172,69,22,"",Defender,Nazareno Romero,Nazareno,Romero,419460
0,0,32,-DMC-,DMC,Carlos Arce,Carlos,Arce,432360
183,0,19,-DMC-,DMC,Mateo Tanlongo,Mateo,Tanlongo,408809
187,82,30,-DMC-,DMC,Baldomero Perlaza,Baldomero,Perlaza,417720
178,75,22,-DMC-,DMC,Enzo Roldán,Enzo,Roldán,404923
0,0,22,-MC-,M(C),Kevin Ortíz,Kevin,Ortíz,432383
178,74,30,-DMC-,DMC,Federico Fattori,Federico,Fattori,351569
176,71,20,-DMC-,DMC,Juan Sforza,Juan,Sforza,405839
171,75,34,-DMC-,DMC,Nelson Acevedo,Nelson,Acevedo,303645
177,79,29,-DMC-,DMC,Gastón Gil Romero,Gastón,Gil Romero,127143
177,67,23,-MC-,M(C),Tiago Banega,Tiago,Banega,391346
176,80,28,-MC-,M(C),Fernando Martínez,Fernando,Martínez,442278
177,77,25,-DMC-,DMC,Santiago Cáseres,Santiago,Cáseres,328517
178,74,26,-DMC-,DMC,Braian Rivero,Braian,Rivero,297318
171,68,25,-DMC-,DMC,Franco Moyano,Franco,Moyano,345383
189,78,23,"",Midfielder,Leonel Bucca,Leonel,Bucca,404981
174,70,37,-DMC-,DMC,Nicolás Domingo,Nicolás,Domingo,303623
0,0,23,"",Midfielder,Marcos Portillo,Marcos,Portillo,429710
0,0,24,-DMC-,DMC,Carlos Villalba,Carlos,Villalba,369679
168,65,29,-DMC-,DMC,Franco Leys,Franco,Leys,137406
180,70,28,-DMC-DR-,"D(R),DMC",Iván Ramírez,Iván,Ramírez,361944
184,80,36,-DMC-,DMC,Sebastián Prediger,Sebastián,Prediger,125644
0,0,20,"",Midfielder,Ignacio Rodríguez,Ignacio,Rodríguez,412969
179,71,22,"",Defender,Alan Di Pippa,Alan,Di Pippa,440934
175,68,27,-DC-DMC-DR-MR-,"D(CR),DMC,M(R)",Nicolás Tripicchio,Nicolás,Tripicchio,315392
177,70,32,-DMC-,DMC,Dardo Miloc,Dardo,Miloc,133836
183,77,35,-DMC-,DMC,Enzo Kalinski,Enzo,Kalinski,125446
175,68,26,-DMC-,DMC,Jorman Campuzano,Jorman,Campuzano,369432
172,61,27,-AMC-AMR-,AM(CR),Tomás Martínez,Tomás,Martínez,129686
179,70,22,-DMC-,DMC,Agustín Mulet,Agustín,Mulet,407675
176,77,20,-DMC-,DMC,Marcelo Esponda,Marcelo,Esponda,450269
180,79,38,-MC-,M(C),Néstor Ortigoza,Néstor,Ortigoza,133792
180,70,28,-DMC-,DMC,Raúl Loaiza,Raúl,Loaiza,369156
180,77,27,-DMC-,DMC,Julián Fernández,Julián,Fernández,131373
174,80,31,-DMC-,DMC,Harrinson Mancilla,Harrinson,Mancilla,391243
0,0,22,"",Midfielder,Deian Verón,Deian,Verón,410345
168,68,23,-MC-,M(C),Facundo Pérez,Facundo,Pérez,382202
175,69,25,-MC-,M(C),Juan Ignacio Méndez,Juan Ignacio,Méndez,349761
177,68,20,-DMC-,DMC,Máximo Perrone,Máximo,Perrone,433972
176,72,28,-MC-,M(C),Jorge Valdéz,Jorge,Valdéz,129805
177,0,22,-MC-,M(C),Siro Rosané,Siro,Rosané,406247
0,0,26,-MR-,M(R),Renzo Tesuri,Renzo,Tesuri,405121
177,66,24,-MC-,M(C),Fernando Juárez,Fernando,Juárez,327864
177,73,28,-DC-DL-DMC-ML-,"D(CL),DMC,M(L)",Lucas Villalba,Lucas,Villalba,126251
176,72,24,-DMC-,DMC,Manuel Insaurralde,Manuel,Insaurralde,365242
177,70,21,"",Midfielder,Francisco Perruzzi,Francisco,Perruzzi,429158
175,70,23,-AMC-,AM(C),Gonzalo Maroni,Gonzalo,Maroni,317834
188,75,20,-MC-,M(C),Federico Redondo,Federico,Redondo,419616
169,62,18,"",Midfielder,Agustín Rodríguez,Agustín,Rodríguez,419427
179,75,34,-DMC-,DMC,Francisco Cerro,Francisco,Cerro,125291
180,76,22,"",Midfielder,Gonzalo Piñeiro,Gonzalo,Piñeiro,437342
178,72,20,-MC-,M(C),Samuel Careaga,Samuel,Careaga,432463
183,83,18,-MC-,M(C),Maximiliano González,Maximiliano,González,426409
0,0,22,"",Midfielder,Maximiliano Puig,Maximiliano,Puig,432359
180,76,33,-DR-,D(R),Damián Martínez,Damián,Martínez,110922
171,69,20,"",Midfielder,Santiago Toloza,Santiago,Toloza,436508
173,74,29,-DMC-,DMC,Federico Gino,Federico,Gino,296079
163,66,26,-DR-MC-MR-,"D(R),M(CR)",Luciano Gómez,Luciano,Gómez,303868
0,0,21,"",Midfielder,Matias Morello,Matias,Morello,429004
171,67,28,-DL-,D(L),Lautaro Montoya,Lautaro,Montoya,313360
181,80,26,-DMC-,DMC,José Florentín,José,Florentín,432403
0,0,26,-DMC-,DMC,Dylan Glaby,Dylan,Glaby,432354
0,0,21,"",Forward,Aaron Martínez,Aaron,Martínez,410716
0,0,21,"",Midfielder,Elías Britez,Elías,Britez,446880
180,78,26,-DMC-,DMC,Emanuel Cecchini,Emanuel,Cecchini,228886
0,0,23,"",Forward,Uriel Ramírez,Uriel,Ramírez,404880
177,67,18,-DMC-,DMC,Mateo Seoane,Mateo,Seoane,433407
170,67,23,"",Midfielder,Tomás Escalante,Tomás,Escalante,391339
178,68,26,-DL-,D(L),Ian Escobar,Ian,Escobar,328327
175,78,22,-DMC-,DMC,Agustín Almendra,Agustín,Almendra,355724
183,74,23,"",Defender,Manuel Llano,Manuel,Llano,393045
178,73,34,-MC-,M(C),Diego González,Diego,González,125627
176,75,23,"",Midfielder,Yéiler Góez,Yéiler,Góez,404947
175,71,30,-DMC-,DMC,Gerónimo Poblete,Gerónimo,Poblete,141102
0,0,21,"",Midfielder,Lucas Naranjo,Lucas,Naranjo,419923
0,0,24,-MC-,M(C),Brian Nievas,Brian,Nievas,371587
170,0,29,-DMC-,DMC,Cristian Vega,Cristian,Vega,379288
181,78,33,-DMC-,DMC,Nery Leyes,Nery,Leyes,303627
183,78,28,-MC-,M(C),Fabio Vázquez,Fabio,Vázquez,127237
185,76,24,-DMC-,DMC,Carlos Benavídez,Carlos,Benavídez,362393
177,75,33,-MC-ML-,M(CL),Federico Mancuello,Federico,Mancuello,125510
172,70,38,-DMC-,DMC,Hernán Lamberti,Hernán,Lamberti,15267
185,71,29,-DMC-,DMC,Federico Bravo,Federico,Bravo,128614
185,74,39,-DMC-,DMC,Federico Vismara,Federico,Vismara,50570
180,75,33,-DMC-,DMC,Juan Galeano,Juan,Galeano,303726
178,73,21,"",Defender,Agustín Lagos,Agustín,Lagos,381907
176,73,30,-DMC-,DMC,Yeison Gordillo,Yeison,Gordillo,411383
180,70,38,-DMC-,DMC,Jorge Ortíz,Jorge,Ortíz,125247
180,71,19,-DL-,D(L),Julián Aude,Julián,Aude,405928
0,0,24,"",Midfielder,Federico Marín,Federico,Marín,363030
178,73,29,"",Midfielder,Guillermo Pereira,Guillermo,Pereira,421299
173,73,25,-DMC-,DMC,Jerónimo Cacciabue,Jerónimo,Cacciabue,351504
177,70,24,-DL-,D(L),Franco Quinteros,Franco,Quinteros,352967
172,61,29,"",Midfielder,Pablo Becker,Pablo,Becker,133862
0,0,21,-DMC-,DMC,Bruno Leyes,Bruno,Leyes,419670
170,67,20,"",Forward,Gastón Viera,Gastón,Viera,424743
172,72,33,-DMC-,DMC,Cristian Erbes,Cristian,Erbes,125400
180,72,25,-DMC-,DMC,Emmanuel Ojeda,Emmanuel,Ojeda,317818
0,0,24,"",Defender,Mateo Montenegro,Mateo,Montenegro,388827
180,75,29,-MC-MR-,M(CR),Gabriel Graciani,Gabriel,Graciani,125646
169,72,23,-MC-,M(C),Abel Bustos,Abel,Bustos,406166
182,81,22,"",Defender,Mateo Maccari,Mateo,Maccari,404837
172,0,20,"",Midfielder,Julio Luques,Julio,Luques,421856
171,66,22,"",Midfielder,Tomás Moschión,Tomás,Moschión,365693
176,75,32,-DMC-,DMC,Leandro Desábato,Leandro,Desábato,125686
0,0,25,"",Midfielder,Gonzalo Miceli,Gonzalo,Miceli,419667
0,0,22,-DR-,D(R),Joaquín Indacoechea,Joaquín,Indacoechea,388587
170,66,33,-DMC-,DMC,Diego Rodríguez,Diego,Rodríguez,108740
178,73,36,-MC-,M(C),Fernando Gago,Fernando,Gago,17651
174,73,38,-DC-MC-,"D(C),M(C)",Javier Mascherano,Javier,Mascherano,7415
189,86,33,-DC-DMC-,"D(C),DMC",Sergio Vittor,Sergio,Vittor,69513
175,70,33,-AMC-,AM(C),Fernando Luna,Fernando,Luna,287060
178,70,26,"",Midfielder,Lautaro Torres,Lautaro,Torres,391336
176,70,35,-DC-DMC-,"D(C),DMC",Fabián Rinaudo,Fabián,Rinaudo,68939
179,73,36,-MC-,M(C),Matías Fritzler,Matías,Fritzler,16938
177,70,35,-DMC-DR-,"D(R),DMC",Víctor Ayala,Víctor,Ayala,125628
177,73,24,-MC-,M(C),Nicolás Capaldo,Nicolás,Capaldo,369480
172,73,27,-DC-DMC-,"D(C),DMC",Mariano Bareiro,Mariano,Bareiro,303183
184,83,39,-DC-MC-,"D(C),M(C)",Daniele De Rossi,Daniele,De Rossi,5202
175,75,31,-DMC-DR-MR-,"D(R),DMC,M(R)",Nahuel Yeri,Nahuel,Yeri,83608
182,75,32,"",Defender,Marcos Sánchez,Marcos,Sánchez,379719
180,77,28,-DMC-,DMC,Wilder Cartagena,Wilder,Cartagena,125163
166,67,36,-DMC-,DMC,Marcelo Díaz,Marcelo,Díaz,35255
178,75,41,-MC-,M(C),Leonardo Ponzio,Leonardo,Ponzio,6018
175,70,32,-DMC-,DMC,Lucas Villarruel,Lucas,Villarruel,246389
179,82,26,-DL-DMC-,"D(L),DMC",Braian Cufré,Braian,Cufré,303777
185,74,39,-MC-,M(C),Román Martínez,Román,Martínez,31668
0,72,30,-DMC-,DMC,Ezequiel Piovi,Ezequiel,Piovi,379369
180,71,31,"",Midfielder,Santiago Gallucci,Santiago,Gallucci,135534
172,69,26,-MC-,M(C),Denis Rodríguez,Denis,Rodríguez,303799
173,70,27,-DC-,D(C),Juan Fuentes,Juan,Fuentes,379272
168,68,33,-MC-MR-,M(CR),Lucas Mancinelli,Lucas,Mancinelli,136208
177,74,29,-DMC-,DMC,Guillermo Celis,Guillermo,Celis,318434
178,65,34,-DMC-,DMC,Damián Lemos,Damián,Lemos,303696
169,0,22,-MC-,M(C),Agustín Manzur,Agustín,Manzur,351467
174,70,24,"",Midfielder,Gastón Comas,Gastón,Comas,379763
0,0,26,-MC-,M(C),Santiago Briñone,Santiago,Briñone,362680
169,69,28,-DR-MR-,"D(R),M(R)",Ezequiel Bonifacio,Ezequiel,Bonifacio,303788
179,70,23,"",Midfielder,Franco González,Franco,González,379210
170,0,27,-DL-,D(L),Leonel Ferroni,Leonel,Ferroni,347678
176,70,29,-DMC-,DMC,Joaquín Arzura,Joaquín,Arzura,129394
175,72,41,-DMC-,DMC,Israel Damonte,Israel,Damonte,135416
172,72,29,"",Midfielder,Sebastián Assis,Sebastián,Assis,392028
182,72,25,-DMC-,DMC,Elisha Owusu,Elisha,Owusu,345988
177,77,27,-DMC-,DMC,Marco Ilaimaharitra,Marco,Ilaimaharitra,137322
184,80,23,-MC-,M(C),Adem Zorgane,Adem,Zorgane,422197
188,78,22,-DMC-,DMC,Aziz Ouattara,Aziz,Ouattara,431672
186,0,23,-MC-,M(C),Louis Verstraete,Louis,Verstraete,322953
178,77,34,-MC-MR-,M(CR),Ruud Vormer,Ruud,Vormer,33830
180,0,20,-MC-,M(C),Mandela Keita,Mandela,Keita,411939
191,80,26,-DMC-,DMC,Dries Wouters,Dries,Wouters,279330
186,82,31,-DL-DMC-,"D(L),DMC",Yevhenii Makarenko,Yevhenii,Makarenko,117770
184,78,27,-DMC-,DMC,Sulayman Marreh,Sulayman,Marreh,144186
174,72,31,-MC-,M(C),Adrien Trébel,Adrien,Trébel,96190
178,69,28,-MC-,M(C),Rob Schoofs,Rob,Schoofs,92586
183,68,22,-DMC-,DMC,Ismaila Coulibaly,Ismaila,Coulibaly,372400
193,82,31,-DMC-,DMC,Joachim Van Damme,Joachim,Van Damme,399956
175,62,26,-MC-,M(C),Maxime D'Arpino,Maxime,D'Arpino,399963
190,85,22,-DC-,D(C),Ewoud Pletinckx,Ewoud,Pletinckx,388100
186,82,26,-DC-DMC-,"D(C),DMC",Merveille Bokadi,Merveille,Bokadi,332999
192,82,33,-DMC-,DMC,Ibrahima Seck,Ibrahima,Seck,115281
182,74,27,-DC-,D(C),Dario Van den Buijs,Dario,Van den Buijs,255946
183,77,34,-DC-MC-,"D(C),M(C)",Damien Marcq,Damien,Marcq,34196
191,79,22,-DC-DR-,D(CR),Odilon Kossounou,Odilon,Kossounou,384516
175,68,26,-DR-MR-,"D(R),M(R)",Gilles Dewaele,Gilles,Dewaele,400363
181,79,31,-DMC-,DMC,Ryan Sanusi,Ryan,Sanusi,121552
192,80,25,-DC-DMC-,"D(C),DMC",Emmanuel Agbadou,Emmanuel,Agbadou,402810
195,83,26,-DC-DMC-,"D(C),DMC",Frank Boya,Frank,Boya,332875
178,70,29,-DMC-,DMC,Mats Rits,Mats,Rits,77176
186,78,24,-MC-,M(C),Franck Kanouté,Franck,Kanouté,349337
181,84,29,-DC-DMC-,"D(C),DMC",Éder Balanta,Éder,Balanta,127249
183,80,31,-DC-,D(C),Dries Wuytens,Dries,Wuytens,96614
181,72,29,-DMC-,DMC,Hannes Van der Bruggen,Hannes,Van der Bruggen,93657
187,77,22,-DMC-,DMC,Ante Palaversa,Ante,Palaversa,401015
189,71,32,-DMC-,DMC,Jens Cools,Jens,Cools,399851
184,78,31,-DMC-,DMC,Sivert Heltne Nilsen,Sivert,Heltne Nilsen,321012
191,84,29,-DMC-,DMC,Mory Konaté,Mory,Konaté,400241
186,81,38,-DR-MC-MR-,"D(R),M(CR)",Guillaume Gillet,Guillaume,Gillet,22286
184,76,34,-DC-DMC-,"D(C),DMC",David Hubert,David,Hubert,58783
179,73,35,-AMC-FW-,"AM(C),FW",Steve De Ridder,Steve,De Ridder,44194
179,72,28,-DMC-,DMC,Leonardo Bertone,Leonardo,Bertone,114223
175,75,26,-MC-ML-,M(CL),Samuel Bastien,Samuel,Bastien,228329
172,68,30,-DMC-,DMC,Tom Pietermaat,Tom,Pietermaat,400514
178,77,30,-DC-DMC-,"D(C),DMC",Gojko Cimirot,Gojko,Cimirot,299470
170,67,28,-DMC-,DMC,Kristiyan Malinov,Kristiyan,Malinov,275825
182,74,24,-DMC-,DMC,Charles Vanhoutte,Charles,Vanhoutte,400142
185,75,34,-MC-,M(C),Georges Mandjeck,Georges,Mandjeck,30150
182,62,20,-MC-,M(C),Marco Kana,Marco,Kana,400140
180,71,26,-DMC-,DMC,Santiago Colombatto,Santiago,Colombatto,298175
180,73,26,-DC-DMC-DR-,"D(CR),DMC",Daniel Muñoz,Daniel,Muñoz,400496
170,62,22,-AMC-AML-AMR-,AM(CLR),Nick Bätzner,Nick,Bätzner,399968
175,64,27,"",Midfielder,Gaetan Hendrickx,Gaetan,Hendrickx,400307
173,65,34,-DMC-,DMC,Steven Defour,Steven,Defour,19155
187,0,25,"",Defender,Ayrton Mboko,Ayrton,Mboko,407326
176,66,34,"",Midfielder,Nils Schouterden,Nils,Schouterden,399853
180,66,26,-MC-,M(C),Alexis De Sart,Alexis,De Sart,236472
187,75,18,"",Midfielder,Noah Mbamba-Muanda,Noah,Mbamba-Muanda,414601
166,0,28,-MC-,M(C),Samuel Asamoah,Samuel,Asamoah,400246
181,74,22,-DMC-,DMC,Sambou Sissoko,Sambou,Sissoko,408260
162,57,21,-MC-,M(C),Stan Van Dessel,Stan,Van Dessel,400499
182,72,30,-AMC-AMR-,AM(CR),Yuki Kobayashi,Yuki,Kobayashi,84978
180,0,26,"",Midfielder,Djihad Bizimana,Djihad,Bizimana,399716
180,0,25,-DMC-DR-,"D(R),DMC",Jur Schryvers,Jur,Schryvers,377193
173,70,27,"",Midfielder,Francois Marquet,Francois,Marquet,130039
181,80,24,-DMC-,DMC,Abdoulaye Sissako,Abdoulaye,Sissako,319466
185,0,25,"",Midfielder,Benjamin Van Durmen,Benjamin,Van Durmen,400373
0,0,22,-DC-,D(C),Brendan Schoonbaert,Brendan,Schoonbaert,400039
165,60,19,-MC-MR-,M(CR),Kristian Arnstad,Kristian,Arnstad,400153
175,67,23,-MC-MR-,M(CR),Gary Magnée,Gary,Magnée,407720
187,76,26,-DC-DMC-,"D(C),DMC",Dimitri Lavalée,Dimitri,Lavalée,328977
178,0,20,"",Midfielder,Isaac Asante,Isaac,Asante,400511
179,68,21,"",Midfielder,Jarne Steuckers,Jarne,Steuckers,409286
181,0,22,"",Forward,Daan Vekemans,Daan,Vekemans,399724
186,75,26,-DC-DMC-,"D(C),DMC",Ko Itakura,Ko,Itakura,369525
185,78,27,-DC-DMC-DR-,"D(CR),DMC",Moritz Heyer,Moritz,Heyer,280720
187,85,25,-DC-DMC-,"D(C),DMC",Benedikt Gimber,Benedikt,Gimber,291623
185,72,24,-DMC-,DMC,Ron Schallenberg,Ron,Schallenberg,401089
193,85,27,-DC-DMC-,"D(C),DMC",Maximilian Rohr,Maximilian,Rohr,419916
190,88,30,-DC-,D(C),Nils Röseler,Nils,Röseler,96638
185,74,23,"",Defender,Nemanja Celic,Nemanja,Celic,397269
188,72,25,-DC-DR-,D(CR),Michael Akoto,Michael,Akoto,419941
186,76,28,-DMC-,DMC,Jonas Meffert,Jonas,Meffert,121975
192,85,28,-DC-DMC-,"D(C),DMC",Lukas Fröde,Lukas,Fröde,263006
181,74,23,-DMC-,DMC,Afeez Aremu,Afeez,Aremu,354307
192,86,26,-DC-DMC-,"D(C),DMC",Eric Smith,Eric,Smith,320525
179,77,27,-DMC-DR-MR-,"D(R),DMC,M(R)",Marco Schuster,Marco,Schuster,256855
185,80,27,-DMC-,DMC,Gaël Ondoua,Gaël,Ondoua,322502
185,76,24,-DMC-,DMC,Philipp Sander,Philipp,Sander,367534
180,73,24,-DMC-,DMC,Simon Rhein,Simon,Rhein,365102
186,81,26,-DC-DMC-,"D(C),DMC",Nicolai Rapp,Nicolai,Rapp,261618
185,77,23,-MC-,M(C),Paul Will,Paul,Will,363636
185,72,22,-DMC-,DMC,Ilia Gruev,Ilia,Gruev,382590
187,81,25,-DMC-,DMC,Max Besuschkow,Max,Besuschkow,285993
180,69,24,-DMC-,DMC,Ao Tanaka,Ao,Tanaka,423347
186,70,20,-DMC-,DMC,Tim Breithaupt,Tim,Breithaupt,404933
177,71,32,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",Aleksandar Ignjovski,Aleksandar,Ignjovski,71862
178,72,24,-DC-DMC-,"D(C),DMC",Hans Nunoo Sarpei,Hans Nunoo,Sarpei,329504
185,81,26,-DMC-DR-,"D(R),DMC",Björn Rother,Björn,Rother,361415
196,87,28,-DC-DMC-,"D(C),DMC",Patrick Erras,Patrick,Erras,294867
188,84,30,-DC-MC-,"D(C),M(C)",Tobias Schröck,Tobias,Schröck,107833
178,73,30,-DMC-,DMC,Andreas Geipl,Andreas,Geipl,127968
180,75,20,"",Midfielder,Jonas Sterner,Jonas,Sterner,395586
180,72,22,-DMC-,DMC,Soufiane Messeguem,Soufiane,Messeguem,420246
188,73,24,-DMC-,DMC,Marcel Benger,Marcel,Benger,349845
175,68,33,-DMC-ML-,"DMC,M(L)",Philipp Riese,Philipp,Riese,133573
181,70,22,"",Defender,Adrian Stanilewicz,Adrian,Stanilewicz,367820
0,0,21,"",Defender,Fabian Cavadias,Fabian,Cavadias,426619
187,84,29,-DC-DMC-,"D(C),DMC",Jannis Nikolaou,Jannis,Nikolaou,361529
187,83,26,-DC-,D(C),Jan Elvedi,Jan,Elvedi,400818
190,83,31,-DMC-,DMC,Ognjen Gnjatic,Ognjen,Gnjatic,104116
194,87,31,-DC-MC-,"D(C),M(C)",Ivan Paurevic,Ivan,Paurevic,20729
176,63,26,-DMC-,DMC,Niklas Hauptmann,Niklas,Hauptmann,307162
188,85,28,-DC-DMC-,"D(C),DMC",Dominik Wydra,Dominik,Wydra,110415
181,73,26,-DMC-,DMC,Yassin Ben Balla,Yassin,Ben Balla,401083
190,73,26,-DC-DMC-,"D(C),DMC",Lars Dietz,Lars,Dietz,351401
176,73,25,-DR-MR-,"D(R),M(R)",Matthias Bader,Matthias,Bader,308056
174,71,27,-DMC-,DMC,Emanuel Taffertshofer,Emanuel,Taffertshofer,295926
186,76,27,-DR-MR-,"D(R),M(R)",Luca-Milan Zander,Luca-Milan,Zander,146627
172,70,32,-DR-MC-,"D(R),M(C)",Nzuzi Toko,Nzuzi,Toko,43583
190,86,24,-DMC-,DMC,Alexander Groiß,Alexander,Groiß,379260
186,76,33,-DC-DMC-,"D(C),DMC",Daniel Hägele,Daniel,Hägele,400874
184,82,30,-DMC-,DMC,Ulrich Taffertshofer,Ulrich,Taffertshofer,119159
186,78,32,-DC-DMC-,"D(C),DMC",Marvin Knoll,Marvin,Knoll,133785
185,78,26,-DMC-,DMC,Sven Köhler,Sven,Köhler,379194
190,82,27,-DC-DMC-,"D(C),DMC",Louis Samson,Louis,Samson,285943
189,89,28,-DC-DMC-,"D(C),DMC",Josip Elez,Josip,Elez,136701
180,82,23,"",Midfielder,Ulrich Bapoh,Ulrich,Bapoh,334101
191,83,27,-DC-DMC-,"D(C),DMC",Lukas Gugganig,Lukas,Gugganig,132162
194,74,25,-DMC-,DMC,Niklas Hoffmann,Niklas,Hoffmann,298598
183,72,23,-DMC-,DMC,Christian Viet,Christian,Viet,338483
180,80,34,-DR-,D(R),Patrick Herrmann,Patrick,Herrmann,68661
178,81,24,"",Midfielder,Youba Diarra,Youba,Diarra,383676
183,75,36,-DL-ML-,"D(L),M(L)",Johannes van den Bergh,Johannes,van den Bergh,22017
188,72,27,-DMC-,DMC,Jeremias Lorch,Jeremias,Lorch,379258
186,77,29,-DC-DMC-,"D(C),DMC",Jannik Müller,Jannik,Müller,132017
186,80,25,-DC-DMC-,"D(C),DMC",Christoph Kobald,Christoph,Kobald,379261
188,85,26,-DMC-,DMC,Paterson Chato,Paterson,Chato,228574
177,79,29,-DMC-,DMC,Sebastian Mrowca,Sebastian,Mrowca,132013
185,83,36,-DL-MC-ML-,"D(L),M(CL)",Dennis Aogo,Dennis,Aogo,11421
184,76,28,-DMC-,DMC,Lukas Jäger,Lukas,Jäger,342028
186,79,30,-DC-DMC-,"D(C),DMC",Ondrej Petrák,Ondrej,Petrák,92919
180,78,24,-DC-,D(C),Gökhan Gül,Gökhan,Gül,330513
194,90,34,-DC-DMC-,"D(C),DMC",Marco Hartmann,Marco,Hartmann,115152
190,82,35,-DC-MC-,"D(C),M(C)",Johannes Flum,Johannes,Flum,31839
189,76,28,-DC-DMC-,"D(C),DMC",Gideon Jung,Gideon,Jung,291676
182,82,23,-DC-DMC-DR-MR-,"D(CR),DMC,M(R)",Reece James,Reece,James,361330
178,71,22,-DMC-,DMC,Edmund Addo,Edmund,Addo,425310
182,73,22,-MC-,M(C),Artem Bondarenko,Artem,Bondarenko,399830
174,69,23,-DMC-,DMC,Mohamed Camara,Mohamed,Camara,392645
179,78,21,-DMC-,DMC,Nicolas Seiwald,Nicolas,Seiwald,418587
188,79,31,-MC-,M(C),Serhii Sydorchuk,Serhii,Sydorchuk,99331
177,68,20,-MC-,M(C),Heorhii Sudakov,Heorhii,Sudakov,404104
173,71,25,-MC-,M(C),Maycon,Maycon,de Andrade Barberan,317789
174,67,32,-AMC-,AM(C),Anders Christiansen,Anders,Christiansen,40883
173,68,30,-DC-DMC-,"D(C),DMC",Oscar Lewicki,Oscar,Lewicki,141715
187,79,27,-MC-,M(C),Vincent Sierro,Vincent,Sierro,298737
180,72,26,-MC-MR-,M(CR),Erdal Rakip,Erdal,Rakip,131030
172,69,35,-MC-ML-MR-,M(CLR),Zlatko Junuzovic,Zlatko,Junuzovic,17827
180,69,24,-AMR-,AM(R),Mikael Anderson,Mikael,Anderson,361827
186,82,29,-DMC-,DMC,Andreas Bouchalakis,Andreas,Bouchalakis,244784
192,86,34,-DC-MC-,"D(C),M(C)",Javi Martínez,Javier,Martínez Aginaga,14091
181,76,33,-DMC-,DMC,Taras Stepanenko,Taras,Stepanenko,29159
179,75,26,-DMC-,DMC,Aïssa Laïdouni,Aïssa,Laïdouni,315312
180,73,34,-DR-MC-MR-,"D(R),M(CR)",Somália,Wergiton,do Rosário Calmon,108329
188,76,28,-DMC-,DMC,Ihor Kharatin,Ihor,Kharatin,149528
166,55,22,-DMC-,DMC,Marcos Antônio,Marcos Antônio,Silva Santos,383781
184,73,25,-DMC-,DMC,Volodymyr Shepelev,Volodymyr,Shepelev,345030
179,77,31,-MC-,M(C),Guilherme,Guilherme,dos Santos Torres,102044
186,80,34,-MC-,M(C),Ibrahim Traore,Ibrahim,Traore,345501
189,77,30,"",Defender,Jaroslav Zeleny,Jaroslav,Zeleny,363731
177,69,35,-DMC-,DMC,José Cañas,José,Cañas,70133
180,75,28,-DMC-,DMC,Boban Nikolov,Boban,Nikolov,295705
182,72,21,-DMC-,DMC,Habib Keïta,Habib,Keïta,415171
178,71,28,-DMC-,DMC,Josip Misic,Josip,Misic,115682
0,0,22,"",Midfielder,Filip Soucek,Filip,Soucek,407115
180,76,23,-MC-,M(C),Bartosz Slisz,Bartosz,Slisz,401785
0,0,26,"",Midfielder,Marko Tolic,Marko,Tolic,404276
178,75,23,-ML-,M(L),Robert Ljubicic,Robert,Ljubicic,399626
178,80,28,-DMC-,DMC,Josip Radosevic,Josip,Radosevic,108942
174,62,31,-MC-MR-,M(CR),Slavoljub Srnic,Slavoljub,Srnic,283325
180,73,32,-MC-,M(C),Stefan Hierländer,Stefan,Hierländer,69630
180,72,21,-MC-,M(C),Alexander Prass,Alexander,Prass,418588
185,69,18,-MC-,M(C),Pierre Dwomoh,Pierre,Dwomoh,403894
180,75,33,-DMC-,DMC,Stéphane Badji,Stéphane,Badji,111183
169,63,33,-DMC-,DMC,André Martins,André Renato,Soares Martins,67475
175,63,26,-DMC-,DMC,Michal Sácek,Michal,Sácek,315966
184,0,21,-MC-,M(C),Raphael Onyedika,Raphael,Onyedika,425338
185,82,22,-DC-,D(C),Emanuel Aiwu,Emanuel,Aiwu,399624
0,0,23,-DC-,D(C),Ladislav Krejcí II,Ladislav,Krejcí,404245
182,76,30,-DMC-,DMC,Srdjan Grahovac,Srdjan,Grahovac,296500
185,80,29,-DMC-,DMC,Bálint Vécsei,Bálint,Vécsei,119988
175,74,27,"",Midfielder,Andreas Kuen,Andreas,Kuen,115205
173,65,26,-AMC-,AM(C),Otar Kiteishvili,Otar,Kiteishvili,283760
185,70,23,"",Midfielder,Christian Cappis,Christian,Cappis,425362
187,81,26,-MC-,M(C),Stjepan Loncar,Stjepan,Loncar,376861
180,0,23,-DL-DMC-,"D(L),DMC",Bartol Franjic,Bartol,Franjic,404275
186,75,27,"",Midfielder,Mathias Greve,Mathias,Greve,425359
175,66,22,-DMC-,DMC,Alhassan Yusuf,Alhassan,Yusuf,422143
188,86,21,-MC-,M(C),Anis Ben Slimane,Anis,Ben Slimane,425353
