ID,duelAerialLost,duelAerialTotal,duelAerialWon
19981,5.0,9.0,4.0
19982,21.0,32.0,11.0
19983,5.0,5.0,0.0
19984,16.0,24.0,8.0
19985,28.0,37.0,9.0
19986,2.0,2.0,0.0
19987,7.0,17.0,10.0
19988,0.0,1.0,1.0
19989,7.0,8.0,1.0
19990,10.0,19.0,9.0
19991,35.0,60.0,25.0
19992,0.0,1.0,1.0
19993,6.0,8.0,2.0
19994,11.0,17.0,6.0
19995,3.0,5.0,2.0
19996,14.0,20.0,6.0
19997,5.0,9.0,4.0
19998,0.0,1.0,1.0
19999,7.0,9.0,2.0
20000,17.0,22.0,5.0
20001,8.0,9.0,1.0
20002,10.0,14.0,4.0
20003,9.0,12.0,3.0
20004,5.0,5.0,0.0
20005,21.0,30.0,9.0
20006,8.0,9.0,1.0
20007,16.0,19.0,3.0
20008,1.0,1.0,0.0
20009,2.0,4.0,2.0
20010,12.0,18.0,6.0
20011,12.0,20.0,8.0
20012,43.0,68.0,25.0
20013,5.0,9.0,4.0
20014,4.0,5.0,1.0
20015,5.0,7.0,2.0
20016,2.0,4.0,2.0
20017,3.0,4.0,1.0
20018,38.0,60.0,22.0
20019,14.0,15.0,1.0
20020,1.0,3.0,2.0
20021,7.0,8.0,1.0
20022,0.0,0.0,0.0
20023,1.0,1.0,0.0
20024,3.0,3.0,0.0
20025,2.0,4.0,2.0
20026,0.0,1.0,1.0
20027,10.0,19.0,9.0
20028,3.0,7.0,4.0
20029,1.0,1.0,0.0
20030,3.0,4.0,1.0
20031,8.0,9.0,1.0
20032,6.0,11.0,5.0
20033,4.0,4.0,0.0
20034,5.0,6.0,1.0
20035,3.0,6.0,3.0
20036,15.0,17.0,2.0
20037,6.0,8.0,2.0
20038,2.0,4.0,2.0
20039,2.0,4.0,2.0
20040,0.0,0.0,0.0
20041,3.0,3.0,0.0
20042,2.0,2.0,0.0
20043,7.0,10.0,3.0
20044,4.0,5.0,1.0
20045,1.0,3.0,2.0
20046,4.0,4.0,0.0
20047,0.0,0.0,0.0
20048,3.0,4.0,1.0
20049,2.0,2.0,0.0
20050,1.0,2.0,1.0
20051,2.0,2.0,0.0
20052,1.0,2.0,1.0
20053,1.0,3.0,2.0
20054,2.0,3.0,1.0
20055,2.0,3.0,1.0
20056,0.0,0.0,0.0
20057,14.0,20.0,6.0
20058,0.0,0.0,0.0
20059,0.0,0.0,0.0
20060,6.0,8.0,2.0
20061,4.0,4.0,0.0
20062,28.0,47.0,19.0
20063,0.0,0.0,0.0
20064,5.0,5.0,0.0
20065,10.0,25.0,15.0
20066,3.0,5.0,2.0
20067,4.0,4.0,0.0
20068,9.0,13.0,4.0
20069,4.0,5.0,1.0
20070,0.0,1.0,1.0
20071,2.0,3.0,1.0
20072,10.0,14.0,4.0
20073,27.0,34.0,7.0
20074,2.0,5.0,3.0
20075,0.0,2.0,2.0
20076,6.0,9.0,3.0
20077,32.0,40.0,8.0
20078,29.0,52.0,23.0
20079,0.0,0.0,0.0
20080,12.0,15.0,3.0
20081,7.0,11.0,4.0
20082,67.0,114.0,47.0
20083,7.0,12.0,5.0
20084,15.0,17.0,2.0
20085,0.0,1.0,1.0
20086,1.0,1.0,0.0
20087,4.0,5.0,1.0
20088,9.0,11.0,2.0
20089,12.0,17.0,5.0
20090,1.0,2.0,1.0
20091,18.0,23.0,5.0
20092,7.0,11.0,4.0
20093,8.0,12.0,4.0
20094,4.0,8.0,4.0
20095,9.0,9.0,0.0
20096,7.0,8.0,1.0
20097,4.0,5.0,1.0
20098,14.0,14.0,0.0
20099,41.0,72.0,31.0
20100,6.0,10.0,4.0
20101,45.0,67.0,22.0
20102,17.0,19.0,2.0
20103,1.0,1.0,0.0
20104,28.0,31.0,3.0
20105,1.0,2.0,1.0
20106,4.0,8.0,4.0
20107,6.0,7.0,1.0
20108,6.0,7.0,1.0
20109,8.0,10.0,2.0
20110,4.0,5.0,1.0
20111,3.0,4.0,1.0
20112,1.0,1.0,0.0
20113,5.0,6.0,1.0
20114,0.0,0.0,0.0
20115,0.0,1.0,1.0
20116,7.0,9.0,2.0
20117,4.0,4.0,0.0
20118,2.0,2.0,0.0
20119,1.0,1.0,0.0
20120,0.0,0.0,0.0
20121,3.0,3.0,0.0
20122,1.0,2.0,1.0
20123,1.0,2.0,1.0
20124,3.0,4.0,1.0
20125,7.0,9.0,2.0
20126,7.0,8.0,1.0
20127,0.0,0.0,0.0
20128,0.0,0.0,0.0
20129,0.0,0.0,0.0
20130,4.0,4.0,0.0
20131,1.0,1.0,0.0
20132,6.0,8.0,2.0
20133,0.0,0.0,0.0
20134,1.0,1.0,0.0
20135,1.0,2.0,1.0
20136,1.0,1.0,0.0
20137,3.0,6.0,3.0
20138,0.0,1.0,1.0
20139,3.0,5.0,2.0
20140,3.0,3.0,0.0
20141,0.0,0.0,0.0
20142,0.0,0.0,0.0
20143,3.0,7.0,4.0
20144,1.0,1.0,0.0
20145,4.0,8.0,4.0
20146,0.0,1.0,1.0
20147,7.0,9.0,2.0
20148,2.0,6.0,4.0
20149,31.0,47.0,16.0
20150,1.0,4.0,3.0
20151,4.0,12.0,8.0
20152,6.0,8.0,2.0
20153,5.0,5.0,0.0
20154,12.0,25.0,13.0
20155,3.0,4.0,1.0
20156,7.0,10.0,3.0
20157,1.0,3.0,2.0
20158,0.0,0.0,0.0
20159,28.0,38.0,10.0
20160,3.0,3.0,0.0
20161,1.0,3.0,2.0
20162,6.0,6.0,0.0
20163,5.0,5.0,0.0
20164,3.0,7.0,4.0
20165,4.0,8.0,4.0
20166,3.0,5.0,2.0
20167,5.0,11.0,6.0
20168,10.0,15.0,5.0
20169,3.0,5.0,2.0
20170,4.0,5.0,1.0
20171,2.0,3.0,1.0
20172,2.0,5.0,3.0
20173,14.0,22.0,8.0
20174,2.0,5.0,3.0
20175,9.0,21.0,12.0
20176,0.0,2.0,2.0
20177,1.0,1.0,0.0
20178,3.0,3.0,0.0
20179,6.0,17.0,11.0
20180,2.0,5.0,3.0
20181,1.0,8.0,7.0
20182,2.0,2.0,0.0
20183,1.0,1.0,0.0
20184,0.0,0.0,0.0
20185,0.0,0.0,0.0
20186,2.0,3.0,1.0
20187,8.0,10.0,2.0
20188,3.0,4.0,1.0
20189,0.0,1.0,1.0
20190,8.0,16.0,8.0
20191,11.0,17.0,6.0
20192,3.0,6.0,3.0
20193,4.0,9.0,5.0
20194,1.0,3.0,2.0
20195,3.0,6.0,3.0
20196,1.0,5.0,4.0
20197,2.0,2.0,0.0
20198,21.0,34.0,13.0
20199,6.0,9.0,3.0
20200,2.0,2.0,0.0
20201,4.0,5.0,1.0
20202,2.0,3.0,1.0
20203,4.0,6.0,2.0
20204,10.0,12.0,2.0
20205,1.0,2.0,1.0
20206,1.0,2.0,1.0
20207,4.0,6.0,2.0
20208,1.0,1.0,0.0
20209,0.0,2.0,2.0
20210,4.0,7.0,3.0
20211,8.0,9.0,1.0
20212,1.0,2.0,1.0
20213,4.0,7.0,3.0
20214,0.0,1.0,1.0
20215,1.0,2.0,1.0
20216,0.0,1.0,1.0
20217,1.0,1.0,0.0
20218,1.0,1.0,0.0
20219,0.0,1.0,1.0
20220,0.0,0.0,0.0
20221,3.0,7.0,4.0
20222,0.0,1.0,1.0
20223,2.0,2.0,0.0
20224,3.0,4.0,1.0
20225,2.0,3.0,1.0
20226,1.0,1.0,0.0
20227,5.0,7.0,2.0
20228,0.0,0.0,0.0
20229,0.0,1.0,1.0
20230,0.0,1.0,1.0
20231,1.0,1.0,0.0
20232,0.0,0.0,0.0
20233,2.0,3.0,1.0
20234,0.0,2.0,2.0
20235,0.0,1.0,1.0
20236,1.0,4.0,3.0
20237,31.0,87.0,56.0
20238,3.0,6.0,3.0
20239,6.0,11.0,5.0
20240,1.0,1.0,0.0
20241,4.0,6.0,2.0
20242,3.0,3.0,0.0
20243,3.0,4.0,1.0
20244,3.0,3.0,0.0
20245,17.0,19.0,2.0
20246,7.0,13.0,6.0
20247,2.0,2.0,0.0
20248,1.0,1.0,0.0
20249,0.0,0.0,0.0
20250,5.0,6.0,1.0
20251,9.0,12.0,3.0
20252,28.0,49.0,21.0
20253,6.0,8.0,2.0
20254,3.0,4.0,1.0
20255,2.0,4.0,2.0
20256,11.0,13.0,2.0
20257,2.0,4.0,2.0
20258,4.0,7.0,3.0
20259,7.0,13.0,6.0
20260,4.0,5.0,1.0
20261,1.0,1.0,0.0
20262,5.0,9.0,4.0
20263,4.0,9.0,5.0
20264,5.0,8.0,3.0
20265,4.0,5.0,1.0
20266,1.0,2.0,1.0
20267,5.0,7.0,2.0
20268,6.0,6.0,0.0
20269,8.0,11.0,3.0
20270,0.0,0.0,0.0
20271,3.0,4.0,1.0
20272,3.0,6.0,3.0
20273,23.0,26.0,3.0
20274,1.0,5.0,4.0
20275,3.0,4.0,1.0
20276,22.0,37.0,15.0
20277,0.0,3.0,3.0
20278,3.0,7.0,4.0
20279,0.0,2.0,2.0
20280,2.0,5.0,3.0
20281,12.0,23.0,11.0
20282,0.0,1.0,1.0
20283,0.0,1.0,1.0
20284,1.0,1.0,0.0
20285,13.0,17.0,4.0
20286,2.0,2.0,0.0
20287,1.0,1.0,0.0
20288,9.0,11.0,2.0
20289,6.0,6.0,0.0
20290,4.0,8.0,4.0
20291,8.0,11.0,3.0
20292,8.0,9.0,1.0
20293,4.0,6.0,2.0
20294,2.0,2.0,0.0
20295,7.0,8.0,1.0
20296,2.0,2.0,0.0
20297,4.0,5.0,1.0
20298,2.0,3.0,1.0
20299,4.0,6.0,2.0
20300,1.0,1.0,0.0
20301,5.0,5.0,0.0
20302,3.0,5.0,2.0
20303,2.0,4.0,2.0
20304,2.0,2.0,0.0
20305,5.0,5.0,0.0
20306,2.0,3.0,1.0
20307,0.0,0.0,0.0
20308,2.0,6.0,4.0
20309,3.0,3.0,0.0
20310,6.0,6.0,0.0
20311,0.0,0.0,0.0
20312,1.0,2.0,1.0
20313,0.0,0.0,0.0
20314,0.0,0.0,0.0
20315,1.0,3.0,2.0
20316,0.0,0.0,0.0
20317,5.0,5.0,0.0
20318,1.0,2.0,1.0
20319,0.0,0.0,0.0
20320,3.0,3.0,0.0
20321,2.0,3.0,1.0
20322,2.0,7.0,5.0
20323,1.0,1.0,0.0
20324,7.0,14.0,7.0
20325,6.0,10.0,4.0
20326,4.0,6.0,2.0
20327,0.0,5.0,5.0
20328,3.0,11.0,8.0
20329,1.0,2.0,1.0
20330,2.0,2.0,0.0
20331,12.0,14.0,2.0
20332,10.0,11.0,1.0
20333,0.0,3.0,3.0
20334,7.0,8.0,1.0
20335,0.0,0.0,0.0
20336,2.0,2.0,0.0
20337,66.0,114.0,48.0
20338,0.0,1.0,1.0
20339,21.0,26.0,5.0
20340,7.0,8.0,1.0
20341,1.0,1.0,0.0
20342,18.0,23.0,5.0
20343,1.0,4.0,3.0
20344,13.0,17.0,4.0
20345,0.0,0.0,0.0
20346,6.0,7.0,1.0
20347,5.0,16.0,11.0
20348,2.0,3.0,1.0
20349,2.0,2.0,0.0
20350,22.0,33.0,11.0
20351,0.0,0.0,0.0
20352,12.0,22.0,10.0
20353,38.0,54.0,16.0
20354,0.0,2.0,2.0
20355,4.0,4.0,0.0
20356,0.0,0.0,0.0
20357,4.0,6.0,2.0
20358,0.0,2.0,2.0
20359,7.0,7.0,0.0
20360,10.0,14.0,4.0
20361,4.0,5.0,1.0
20362,4.0,5.0,1.0
20363,2.0,2.0,0.0
20364,3.0,3.0,0.0
20365,2.0,3.0,1.0
20366,9.0,11.0,2.0
20367,0.0,0.0,0.0
20368,2.0,3.0,1.0
20369,14.0,19.0,5.0
20370,2.0,4.0,2.0
20371,4.0,5.0,1.0
20372,3.0,5.0,2.0
20373,0.0,0.0,0.0
20374,7.0,10.0,3.0
20375,1.0,1.0,0.0
20376,2.0,4.0,2.0
20377,3.0,4.0,1.0
20378,6.0,7.0,1.0
20379,0.0,1.0,1.0
20380,0.0,0.0,0.0
20381,0.0,0.0,0.0
20382,0.0,0.0,0.0
20383,1.0,1.0,0.0
20384,0.0,0.0,0.0
20385,1.0,2.0,1.0
20386,3.0,7.0,4.0
20387,7.0,21.0,14.0
20388,1.0,2.0,1.0
20389,1.0,2.0,1.0
20390,5.0,9.0,4.0
20391,2.0,2.0,0.0
20392,0.0,1.0,1.0
20393,17.0,22.0,5.0
20394,2.0,8.0,6.0
20395,4.0,5.0,1.0
20396,5.0,7.0,2.0
20397,0.0,0.0,0.0
20398,7.0,11.0,4.0
20399,3.0,5.0,2.0
20400,0.0,1.0,1.0
20401,9.0,13.0,4.0
20402,4.0,6.0,2.0
20403,3.0,5.0,2.0
20404,6.0,8.0,2.0
20405,5.0,6.0,1.0
20406,12.0,17.0,5.0
20407,6.0,9.0,3.0
20408,0.0,0.0,0.0
20409,41.0,63.0,22.0
20410,4.0,5.0,1.0
20411,2.0,3.0,1.0
20412,0.0,0.0,0.0
20413,6.0,7.0,1.0
20414,1.0,2.0,1.0
20415,9.0,18.0,9.0
20416,1.0,2.0,1.0
20417,2.0,5.0,3.0
20418,4.0,5.0,1.0
20419,0.0,0.0,0.0
20420,0.0,1.0,1.0
20421,2.0,3.0,1.0
20422,0.0,1.0,1.0
20423,0.0,0.0,0.0
20424,0.0,2.0,2.0
20425,11.0,21.0,10.0
20426,2.0,3.0,1.0
20427,23.0,36.0,13.0
20428,0.0,0.0,0.0
20429,1.0,5.0,4.0
20430,0.0,0.0,0.0
20431,1.0,1.0,0.0
20432,3.0,3.0,0.0
20433,1.0,1.0,0.0
20434,39.0,66.0,27.0
20435,3.0,3.0,0.0
20436,2.0,4.0,2.0
20437,7.0,8.0,1.0
20438,2.0,2.0,0.0
20439,4.0,6.0,2.0
20440,2.0,5.0,3.0
20441,6.0,6.0,0.0
20442,4.0,6.0,2.0
20443,7.0,12.0,5.0
20444,1.0,1.0,0.0
20445,2.0,2.0,0.0
20446,5.0,7.0,2.0
20447,6.0,7.0,1.0
20448,0.0,1.0,1.0
20449,7.0,9.0,2.0
20450,1.0,2.0,1.0
20451,0.0,0.0,0.0
20452,1.0,4.0,3.0
20453,1.0,1.0,0.0
20454,0.0,0.0,0.0
20455,1.0,1.0,0.0
20456,1.0,1.0,0.0
20457,1.0,1.0,0.0
20458,3.0,5.0,2.0
20459,4.0,5.0,1.0
20460,0.0,1.0,1.0
20461,0.0,0.0,0.0
20462,0.0,0.0,0.0
20463,4.0,4.0,0.0
20464,0.0,0.0,0.0
20465,7.0,7.0,0.0
20466,0.0,2.0,2.0
20467,1.0,2.0,1.0
20468,2.0,2.0,0.0
20469,0.0,0.0,0.0
20470,2.0,2.0,0.0
20471,1.0,1.0,0.0
20472,2.0,2.0,0.0
20473,2.0,3.0,1.0
20474,11.0,15.0,4.0
20475,6.0,8.0,2.0
20476,1.0,5.0,4.0
20477,1.0,1.0,0.0
20478,7.0,8.0,1.0
20479,9.0,17.0,8.0
20480,3.0,6.0,3.0
20481,7.0,10.0,3.0
20482,33.0,59.0,26.0
20483,2.0,3.0,1.0
20484,0.0,3.0,3.0
20485,3.0,4.0,1.0
20486,1.0,1.0,0.0
20487,2.0,6.0,4.0
20488,0.0,0.0,0.0
20489,2.0,4.0,2.0
20490,2.0,4.0,2.0
20491,11.0,12.0,1.0
20492,7.0,12.0,5.0
20493,10.0,16.0,6.0
20494,0.0,0.0,0.0
20495,1.0,2.0,1.0
20496,3.0,8.0,5.0
20497,17.0,23.0,6.0
20498,2.0,4.0,2.0
20499,2.0,6.0,4.0
20500,4.0,4.0,0.0
20501,0.0,1.0,1.0
20502,3.0,5.0,2.0
20503,1.0,2.0,1.0
20504,1.0,1.0,0.0
20505,16.0,20.0,4.0
20506,21.0,29.0,8.0
20507,9.0,19.0,10.0
20508,0.0,2.0,2.0
20509,0.0,0.0,0.0
20510,0.0,1.0,1.0
20511,1.0,2.0,1.0
20512,0.0,0.0,0.0
20513,3.0,3.0,0.0
20514,2.0,2.0,0.0
20515,2.0,3.0,1.0
20516,5.0,5.0,0.0
20517,15.0,15.0,0.0
20518,4.0,4.0,0.0
20519,2.0,4.0,2.0
20520,1.0,2.0,1.0
20521,0.0,1.0,1.0
20522,0.0,3.0,3.0
20523,0.0,0.0,0.0
20524,0.0,0.0,0.0
20525,1.0,1.0,0.0
20526,4.0,8.0,4.0
20527,2.0,2.0,0.0
20528,1.0,1.0,0.0
20529,0.0,0.0,0.0
20530,4.0,4.0,0.0
20531,1.0,2.0,1.0
20532,3.0,3.0,0.0
20533,1.0,2.0,1.0
20534,2.0,8.0,6.0
20535,6.0,9.0,3.0
20536,6.0,10.0,4.0
20537,0.0,0.0,0.0
20538,0.0,1.0,1.0
20539,2.0,2.0,0.0
20540,3.0,9.0,6.0
20541,1.0,1.0,0.0
20542,3.0,6.0,3.0
20543,8.0,14.0,6.0
20544,13.0,26.0,13.0
20545,2.0,11.0,9.0
20546,3.0,4.0,1.0
20547,1.0,1.0,0.0
20548,1.0,2.0,1.0
20549,10.0,17.0,7.0
20550,9.0,25.0,16.0
20551,18.0,32.0,14.0
20552,4.0,8.0,4.0
20553,5.0,8.0,3.0
20554,9.0,11.0,2.0
20555,1.0,2.0,1.0
20556,5.0,6.0,1.0
20557,0.0,0.0,0.0
20558,0.0,1.0,1.0
20559,5.0,9.0,4.0
20560,1.0,1.0,0.0
20561,2.0,3.0,1.0
20562,12.0,16.0,4.0
20563,0.0,2.0,2.0
20564,4.0,8.0,4.0
20565,15.0,24.0,9.0
20566,14.0,27.0,13.0
20567,2.0,4.0,2.0
20568,2.0,3.0,1.0
20569,7.0,12.0,5.0
20570,4.0,7.0,3.0
20571,6.0,9.0,3.0
20572,2.0,9.0,7.0
20573,14.0,20.0,6.0
20574,16.0,19.0,3.0
20575,3.0,3.0,0.0
20576,2.0,3.0,1.0
20577,4.0,5.0,1.0
20578,14.0,18.0,4.0
20579,1.0,2.0,1.0
20580,0.0,0.0,0.0
20581,2.0,3.0,1.0
20582,5.0,7.0,2.0
20583,4.0,5.0,1.0
20584,7.0,8.0,1.0
20585,0.0,1.0,1.0
20586,4.0,14.0,10.0
20587,1.0,1.0,0.0
20588,9.0,12.0,3.0
20589,1.0,1.0,0.0
20590,2.0,4.0,2.0
20591,6.0,6.0,0.0
20592,4.0,7.0,3.0
20593,4.0,6.0,2.0
20594,13.0,22.0,9.0
20595,2.0,2.0,0.0
20596,2.0,6.0,4.0
20597,2.0,2.0,0.0
20598,0.0,0.0,0.0
20599,0.0,0.0,0.0
20600,1.0,1.0,0.0
20601,1.0,2.0,1.0
20602,3.0,3.0,0.0
20603,3.0,3.0,0.0
20604,0.0,0.0,0.0
20605,3.0,5.0,2.0
20606,0.0,0.0,0.0
20607,0.0,1.0,1.0
20608,4.0,4.0,0.0
20609,3.0,3.0,0.0
20610,2.0,2.0,0.0
20611,1.0,1.0,0.0
20612,8.0,25.0,17.0
20613,1.0,5.0,4.0
20614,2.0,6.0,4.0
20615,0.0,5.0,5.0
20616,1.0,1.0,0.0
20617,5.0,13.0,8.0
20618,17.0,32.0,15.0
20619,6.0,9.0,3.0
20620,0.0,0.0,0.0
20621,6.0,11.0,5.0
20622,4.0,6.0,2.0
20623,5.0,6.0,1.0
20624,13.0,33.0,20.0
20625,10.0,17.0,7.0
20626,3.0,5.0,2.0
20627,1.0,1.0,0.0
20628,7.0,12.0,5.0
20629,0.0,2.0,2.0
20630,1.0,1.0,0.0
20631,4.0,4.0,0.0
20632,4.0,7.0,3.0
20633,13.0,22.0,9.0
20634,5.0,9.0,4.0
20635,13.0,23.0,10.0
20636,0.0,2.0,2.0
20637,1.0,3.0,2.0
20638,11.0,20.0,9.0
20639,0.0,0.0,0.0
20640,1.0,2.0,1.0
20641,1.0,3.0,2.0
20642,6.0,16.0,10.0
20643,4.0,4.0,0.0
20644,14.0,24.0,10.0
20645,16.0,27.0,11.0
20646,8.0,13.0,5.0
20647,0.0,1.0,1.0
20648,7.0,10.0,3.0
20649,0.0,1.0,1.0
20650,4.0,8.0,4.0
20651,6.0,14.0,8.0
20652,3.0,5.0,2.0
20653,4.0,7.0,3.0
20654,2.0,2.0,0.0
20655,5.0,6.0,1.0
20656,4.0,8.0,4.0
20657,0.0,0.0,0.0
20658,0.0,0.0,0.0
20659,0.0,1.0,1.0
20660,5.0,7.0,2.0
20661,21.0,36.0,15.0
20662,18.0,39.0,21.0
20663,2.0,3.0,1.0
20664,5.0,7.0,2.0
20665,1.0,1.0,0.0
20666,5.0,6.0,1.0
20667,3.0,3.0,0.0
20668,15.0,19.0,4.0
20669,2.0,2.0,0.0
20670,2.0,4.0,2.0
20671,2.0,3.0,1.0
20672,1.0,2.0,1.0
20673,3.0,7.0,4.0
20674,5.0,9.0,4.0
20675,1.0,2.0,1.0
20676,1.0,1.0,0.0
20677,0.0,0.0,0.0
20678,1.0,3.0,2.0
20679,1.0,1.0,0.0
20680,0.0,1.0,1.0
20681,2.0,3.0,1.0
20682,2.0,2.0,0.0
20683,0.0,0.0,0.0
20684,2.0,4.0,2.0
20685,10.0,18.0,8.0
20686,4.0,7.0,3.0
20687,3.0,4.0,1.0
20688,1.0,1.0,0.0
20689,5.0,8.0,3.0
20690,3.0,5.0,2.0
20691,4.0,6.0,2.0
20692,0.0,2.0,2.0
20693,1.0,1.0,0.0
20694,5.0,11.0,6.0
20695,1.0,2.0,1.0
20696,3.0,3.0,0.0
20697,11.0,15.0,4.0
20698,3.0,5.0,2.0
20699,0.0,0.0,0.0
20700,0.0,1.0,1.0
20701,0.0,1.0,1.0
20702,3.0,3.0,0.0
20703,0.0,0.0,0.0
20704,0.0,0.0,0.0
20705,0.0,1.0,1.0
20706,2.0,3.0,1.0
20707,1.0,2.0,1.0
20708,9.0,16.0,7.0
20709,1.0,1.0,0.0
20710,1.0,1.0,0.0
20711,1.0,2.0,1.0
20712,1.0,2.0,1.0
20713,0.0,0.0,0.0
20714,4.0,9.0,5.0
20715,6.0,6.0,0.0
20716,4.0,5.0,1.0
20717,4.0,5.0,1.0
20718,1.0,1.0,0.0
20719,2.0,3.0,1.0
20720,1.0,1.0,0.0
20721,2.0,6.0,4.0
20722,0.0,0.0,0.0
20723,2.0,2.0,0.0
20724,0.0,0.0,0.0
20725,1.0,1.0,0.0
20726,9.0,9.0,0.0
20727,0.0,0.0,0.0
20728,1.0,3.0,2.0
20729,0.0,0.0,0.0
20730,2.0,3.0,1.0
20731,1.0,1.0,0.0
20732,1.0,1.0,0.0
20733,0.0,1.0,1.0
20734,5.0,5.0,0.0
20735,1.0,1.0,0.0
20736,0.0,0.0,0.0
20737,0.0,0.0,0.0
20738,0.0,1.0,1.0
20739,0.0,1.0,1.0
20740,1.0,1.0,0.0
20741,0.0,1.0,1.0
20742,0.0,1.0,1.0
20743,0.0,0.0,0.0
20744,0.0,0.0,0.0
20745,1.0,4.0,3.0
20746,0.0,0.0,0.0
20747,2.0,4.0,2.0
20748,0.0,0.0,0.0
20749,0.0,0.0,0.0
20750,4.0,5.0,1.0
20751,3.0,6.0,3.0
20752,3.0,3.0,0.0
20753,0.0,0.0,0.0
20754,1.0,3.0,2.0
20755,1.0,1.0,0.0
20756,2.0,6.0,4.0
20757,1.0,2.0,1.0
20758,2.0,3.0,1.0
20759,4.0,6.0,2.0
20760,6.0,13.0,7.0
20761,3.0,3.0,0.0
20762,0.0,2.0,2.0
20763,6.0,9.0,3.0
20764,2.0,3.0,1.0
20765,7.0,8.0,1.0
20766,1.0,3.0,2.0
20767,3.0,3.0,0.0
20768,6.0,11.0,5.0
20769,1.0,1.0,0.0
20770,3.0,4.0,1.0
20771,3.0,3.0,0.0
20772,4.0,4.0,0.0
20773,3.0,4.0,1.0
20774,3.0,4.0,1.0
20775,3.0,3.0,0.0
20776,1.0,2.0,1.0
20777,1.0,1.0,0.0
20778,0.0,0.0,0.0
20779,1.0,1.0,0.0
20780,2.0,4.0,2.0
20781,1.0,2.0,1.0
20782,1.0,1.0,0.0
20783,2.0,3.0,1.0
20784,5.0,6.0,1.0
20785,3.0,3.0,0.0
20786,0.0,0.0,0.0
20787,1.0,1.0,0.0
20788,5.0,8.0,3.0
20789,1.0,1.0,0.0
20790,2.0,2.0,0.0
20791,0.0,0.0,0.0
20792,4.0,6.0,2.0
20793,1.0,1.0,0.0
20794,2.0,4.0,2.0
20795,6.0,6.0,0.0
20796,0.0,0.0,0.0
20797,2.0,4.0,2.0
20798,1.0,1.0,0.0
20799,0.0,1.0,1.0
20800,0.0,0.0,0.0
20801,0.0,0.0,0.0
20802,0.0,1.0,1.0
20803,0.0,0.0,0.0
20804,1.0,1.0,0.0
20805,9.0,9.0,0.0
20806,3.0,3.0,0.0
20807,2.0,5.0,3.0
20808,8.0,10.0,2.0
20809,1.0,3.0,2.0
20810,0.0,1.0,1.0
20811,3.0,6.0,3.0
20812,4.0,4.0,0.0
20813,2.0,2.0,0.0
20814,5.0,9.0,4.0
20815,3.0,4.0,1.0
20816,0.0,2.0,2.0
20817,1.0,1.0,0.0
20818,3.0,6.0,3.0
20819,2.0,2.0,0.0
20820,3.0,5.0,2.0
20821,1.0,3.0,2.0
20822,1.0,2.0,1.0
20823,1.0,2.0,1.0
20824,0.0,0.0,0.0
20825,1.0,4.0,3.0
20826,2.0,2.0,0.0
20827,0.0,1.0,1.0
20828,2.0,3.0,1.0
20829,1.0,2.0,1.0
20830,2.0,5.0,3.0
20831,2.0,2.0,0.0
20832,1.0,1.0,0.0
20833,0.0,0.0,0.0
20834,2.0,2.0,0.0
20835,5.0,5.0,0.0
20836,3.0,5.0,2.0
20837,3.0,4.0,1.0
20838,0.0,0.0,0.0
20839,3.0,5.0,2.0
20840,0.0,1.0,1.0
20841,1.0,3.0,2.0
20842,2.0,6.0,4.0
20843,3.0,3.0,0.0
20844,1.0,3.0,2.0
20845,1.0,2.0,1.0
20846,0.0,1.0,1.0
20847,0.0,1.0,1.0
20848,0.0,1.0,1.0
20849,1.0,1.0,0.0
20850,0.0,0.0,0.0
20851,0.0,0.0,0.0
20852,0.0,0.0,0.0
20853,0.0,2.0,2.0
20854,2.0,4.0,2.0
20855,0.0,0.0,0.0
20856,1.0,2.0,1.0
20857,0.0,0.0,0.0
20858,2.0,5.0,3.0
20859,1.0,1.0,0.0
20860,1.0,2.0,1.0
20861,0.0,2.0,2.0
20862,1.0,1.0,0.0
20863,0.0,0.0,0.0
20864,1.0,1.0,0.0
20865,1.0,2.0,1.0
20866,5.0,8.0,3.0
20867,0.0,0.0,0.0
20868,8.0,12.0,4.0
20869,1.0,3.0,2.0
20870,1.0,2.0,1.0
20871,1.0,1.0,0.0
20872,2.0,2.0,0.0
20873,3.0,5.0,2.0
20874,1.0,1.0,0.0
20875,1.0,1.0,0.0
20876,0.0,0.0,0.0
20877,3.0,4.0,1.0
20878,2.0,3.0,1.0
20879,1.0,4.0,3.0
20880,0.0,0.0,0.0
20881,3.0,4.0,1.0
20882,1.0,2.0,1.0
20883,1.0,1.0,0.0
20884,5.0,7.0,2.0
20885,0.0,0.0,0.0
20886,7.0,7.0,0.0
20887,1.0,2.0,1.0
20888,0.0,0.0,0.0
20889,0.0,0.0,0.0
20890,3.0,3.0,0.0
20891,1.0,2.0,1.0
20892,0.0,0.0,0.0
20893,2.0,5.0,3.0
20894,3.0,3.0,0.0
20895,0.0,1.0,1.0
20896,1.0,1.0,0.0
20897,4.0,6.0,2.0
20898,0.0,1.0,1.0
20899,14.0,28.0,14.0
20900,1.0,1.0,0.0
20901,0.0,1.0,1.0
20902,0.0,1.0,1.0
20903,7.0,9.0,2.0
20904,3.0,3.0,0.0
20905,4.0,6.0,2.0
20906,1.0,7.0,6.0
20907,1.0,1.0,0.0
20908,1.0,1.0,0.0
20909,2.0,2.0,0.0
20910,1.0,1.0,0.0
20911,3.0,3.0,0.0
