ID,tackleWonTotal,tackleTotalAttempted,challengeLost
15161,2.0,2.0,0.0
15162,23.0,31.0,8.0
15163,1.0,1.0,0.0
15164,0.0,0.0,0.0
15165,11.0,17.0,6.0
15166,7.0,11.0,4.0
15167,8.0,13.0,5.0
15168,0.0,0.0,0.0
15169,7.0,13.0,6.0
15170,17.0,23.0,6.0
15171,11.0,15.0,4.0
15172,19.0,29.0,10.0
15173,16.0,25.0,9.0
15174,8.0,15.0,7.0
15175,5.0,8.0,3.0
15176,0.0,0.0,0.0
15177,4.0,5.0,1.0
15178,0.0,1.0,1.0
15179,6.0,9.0,3.0
15180,16.0,22.0,6.0
15181,12.0,19.0,7.0
15182,4.0,4.0,0.0
15183,0.0,0.0,0.0
15184,8.0,10.0,2.0
15185,3.0,7.0,4.0
15186,3.0,5.0,2.0
15187,3.0,4.0,1.0
15188,6.0,8.0,2.0
15189,6.0,7.0,1.0
15190,1.0,1.0,0.0
15191,1.0,3.0,2.0
15192,1.0,1.0,0.0
15193,9.0,18.0,9.0
15194,2.0,4.0,2.0
15195,7.0,12.0,5.0
15196,2.0,2.0,0.0
15197,0.0,0.0,0.0
15198,1.0,1.0,0.0
15199,4.0,5.0,1.0
15200,5.0,9.0,4.0
15201,8.0,10.0,2.0
15202,4.0,4.0,0.0
15203,2.0,5.0,3.0
15204,13.0,15.0,2.0
15205,3.0,5.0,2.0
15206,11.0,14.0,3.0
15207,2.0,2.0,0.0
15208,1.0,3.0,2.0
15209,3.0,4.0,1.0
15210,8.0,14.0,6.0
15211,1.0,1.0,0.0
15212,1.0,1.0,0.0
15213,17.0,26.0,9.0
15214,3.0,3.0,0.0
15215,3.0,3.0,0.0
15216,6.0,7.0,1.0
15217,1.0,3.0,2.0
15218,2.0,5.0,3.0
15219,2.0,4.0,2.0
15220,1.0,2.0,1.0
15221,3.0,4.0,1.0
15222,0.0,0.0,0.0
15223,1.0,2.0,1.0
15224,1.0,1.0,0.0
15225,5.0,13.0,8.0
15226,0.0,0.0,0.0
15227,0.0,0.0,0.0
15228,0.0,0.0,0.0
15229,2.0,4.0,2.0
15230,3.0,3.0,0.0
15231,0.0,0.0,0.0
15232,1.0,1.0,0.0
15233,3.0,5.0,2.0
15234,0.0,0.0,0.0
15235,3.0,3.0,0.0
15236,0.0,2.0,2.0
15237,5.0,8.0,3.0
15238,1.0,2.0,1.0
15239,1.0,2.0,1.0
15240,2.0,4.0,2.0
15241,0.0,0.0,0.0
15242,0.0,1.0,1.0
15243,0.0,0.0,0.0
15244,0.0,0.0,0.0
15245,0.0,0.0,0.0
15246,1.0,2.0,1.0
15247,0.0,2.0,2.0
15248,6.0,11.0,5.0
15249,0.0,0.0,0.0
15250,0.0,1.0,1.0
15251,1.0,3.0,2.0
15252,1.0,1.0,0.0
15253,0.0,2.0,2.0
15254,0.0,0.0,0.0
15255,0.0,0.0,0.0
15256,2.0,4.0,2.0
15257,0.0,0.0,0.0
15258,0.0,0.0,0.0
15259,1.0,1.0,0.0
15260,3.0,3.0,0.0
15261,3.0,5.0,2.0
15262,5.0,5.0,0.0
15263,0.0,0.0,0.0
15264,28.0,30.0,2.0
15265,7.0,8.0,1.0
15266,8.0,13.0,5.0
15267,4.0,9.0,5.0
15268,16.0,26.0,10.0
15269,11.0,14.0,3.0
15270,16.0,23.0,7.0
15271,13.0,14.0,1.0
15272,2.0,2.0,0.0
15273,34.0,44.0,10.0
15274,4.0,6.0,2.0
15275,4.0,6.0,2.0
15276,7.0,9.0,2.0
15277,3.0,3.0,0.0
15278,18.0,27.0,9.0
15279,1.0,3.0,2.0
15280,1.0,3.0,2.0
15281,2.0,2.0,0.0
15282,3.0,4.0,1.0
15283,2.0,3.0,1.0
15284,23.0,35.0,12.0
15285,7.0,12.0,5.0
15286,1.0,2.0,1.0
15287,7.0,9.0,2.0
15288,2.0,3.0,1.0
15289,5.0,8.0,3.0
15290,1.0,1.0,0.0
15291,2.0,2.0,0.0
15292,0.0,0.0,0.0
15293,7.0,10.0,3.0
15294,5.0,7.0,2.0
15295,0.0,0.0,0.0
15296,3.0,4.0,1.0
15297,1.0,3.0,2.0
15298,3.0,4.0,1.0
15299,1.0,4.0,3.0
15300,9.0,11.0,2.0
15301,2.0,4.0,2.0
15302,5.0,8.0,3.0
15303,0.0,0.0,0.0
15304,0.0,1.0,1.0
15305,0.0,0.0,0.0
15306,0.0,0.0,0.0
15307,5.0,9.0,4.0
15308,1.0,2.0,1.0
15309,0.0,0.0,0.0
15310,1.0,4.0,3.0
15311,2.0,2.0,0.0
15312,4.0,5.0,1.0
15313,0.0,1.0,1.0
15314,2.0,3.0,1.0
15315,11.0,14.0,3.0
15316,9.0,11.0,2.0
15317,3.0,3.0,0.0
15318,0.0,0.0,0.0
15319,2.0,7.0,5.0
15320,1.0,2.0,1.0
15321,0.0,1.0,1.0
15322,0.0,0.0,0.0
15323,3.0,8.0,5.0
15324,1.0,1.0,0.0
15325,1.0,2.0,1.0
15326,0.0,0.0,0.0
15327,1.0,2.0,1.0
15328,0.0,0.0,0.0
15329,1.0,1.0,0.0
15330,0.0,0.0,0.0
15331,2.0,3.0,1.0
15332,1.0,2.0,1.0
15333,3.0,3.0,0.0
15334,3.0,7.0,4.0
15335,4.0,5.0,1.0
15336,0.0,1.0,1.0
15337,1.0,1.0,0.0
15338,0.0,1.0,1.0
15339,0.0,0.0,0.0
15340,1.0,3.0,2.0
15341,3.0,4.0,1.0
15342,4.0,6.0,2.0
15343,0.0,0.0,0.0
15344,0.0,0.0,0.0
15345,2.0,2.0,0.0
15346,1.0,1.0,0.0
15347,0.0,0.0,0.0
15348,0.0,0.0,0.0
15349,1.0,1.0,0.0
15350,0.0,1.0,1.0
15351,0.0,0.0,0.0
15352,0.0,0.0,0.0
15353,0.0,0.0,0.0
15354,0.0,0.0,0.0
15355,0.0,0.0,0.0
15356,0.0,1.0,1.0
15357,0.0,0.0,0.0
15358,0.0,0.0,0.0
15359,0.0,0.0,0.0
15360,0.0,1.0,1.0
15361,2.0,2.0,0.0
15362,0.0,1.0,1.0
15363,4.0,5.0,1.0
15364,2.0,3.0,1.0
15365,0.0,2.0,2.0
15366,2.0,5.0,3.0
15367,1.0,1.0,0.0
15368,6.0,8.0,2.0
15369,7.0,11.0,4.0
15370,1.0,1.0,0.0
15371,0.0,1.0,1.0
15372,8.0,10.0,2.0
15373,2.0,4.0,2.0
15374,23.0,41.0,18.0
15375,4.0,5.0,1.0
15376,4.0,6.0,2.0
15377,1.0,1.0,0.0
15378,17.0,36.0,19.0
15379,7.0,7.0,0.0
15380,5.0,11.0,6.0
15381,5.0,6.0,1.0
15382,6.0,7.0,1.0
15383,1.0,3.0,2.0
15384,10.0,17.0,7.0
15385,3.0,4.0,1.0
15386,4.0,5.0,1.0
15387,6.0,7.0,1.0
15388,3.0,5.0,2.0
15389,1.0,1.0,0.0
15390,7.0,10.0,3.0
15391,8.0,12.0,4.0
15392,0.0,0.0,0.0
15393,2.0,4.0,2.0
15394,14.0,18.0,4.0
15395,4.0,6.0,2.0
15396,0.0,0.0,0.0
15397,5.0,7.0,2.0
15398,1.0,2.0,1.0
15399,0.0,1.0,1.0
15400,3.0,4.0,1.0
15401,7.0,8.0,1.0
15402,3.0,3.0,0.0
15403,1.0,5.0,4.0
15404,3.0,3.0,0.0
15405,4.0,7.0,3.0
15406,4.0,6.0,2.0
15407,3.0,3.0,0.0
15408,3.0,3.0,0.0
15409,0.0,0.0,0.0
15410,4.0,6.0,2.0
15411,6.0,16.0,10.0
15412,3.0,5.0,2.0
15413,2.0,2.0,0.0
15414,3.0,7.0,4.0
15415,1.0,1.0,0.0
15416,5.0,12.0,7.0
15417,7.0,8.0,1.0
15418,1.0,3.0,2.0
15419,1.0,5.0,4.0
15420,0.0,0.0,0.0
15421,1.0,4.0,3.0
15422,1.0,4.0,3.0
15423,1.0,2.0,1.0
15424,1.0,9.0,8.0
15425,3.0,8.0,5.0
15426,1.0,2.0,1.0
15427,7.0,11.0,4.0
15428,0.0,0.0,0.0
15429,6.0,7.0,1.0
15430,1.0,2.0,1.0
15431,4.0,7.0,3.0
15432,4.0,4.0,0.0
15433,2.0,4.0,2.0
15434,4.0,4.0,0.0
15435,1.0,2.0,1.0
15436,1.0,2.0,1.0
15437,1.0,1.0,0.0
15438,3.0,3.0,0.0
15439,0.0,2.0,2.0
15440,1.0,2.0,1.0
15441,1.0,2.0,1.0
15442,3.0,4.0,1.0
15443,1.0,2.0,1.0
15444,2.0,4.0,2.0
15445,0.0,2.0,2.0
15446,1.0,1.0,0.0
15447,1.0,2.0,1.0
15448,4.0,4.0,0.0
15449,0.0,0.0,0.0
15450,2.0,2.0,0.0
15451,2.0,2.0,0.0
15452,6.0,6.0,0.0
15453,0.0,0.0,0.0
15454,2.0,4.0,2.0
15455,1.0,3.0,2.0
15456,4.0,6.0,2.0
15457,4.0,5.0,1.0
15458,1.0,1.0,0.0
15459,0.0,0.0,0.0
15460,1.0,1.0,0.0
15461,0.0,1.0,1.0
15462,0.0,0.0,0.0
15463,2.0,5.0,3.0
15464,1.0,4.0,3.0
15465,1.0,1.0,0.0
15466,5.0,8.0,3.0
15467,8.0,8.0,0.0
15468,6.0,8.0,2.0
15469,2.0,2.0,0.0
15470,9.0,12.0,3.0
15471,5.0,7.0,2.0
15472,6.0,6.0,0.0
15473,5.0,8.0,3.0
15474,2.0,3.0,1.0
15475,14.0,22.0,8.0
15476,1.0,2.0,1.0
15477,5.0,8.0,3.0
15478,5.0,6.0,1.0
15479,1.0,1.0,0.0
15480,2.0,6.0,4.0
15481,1.0,6.0,5.0
15482,8.0,17.0,9.0
15483,10.0,17.0,7.0
15484,10.0,15.0,5.0
15485,16.0,37.0,21.0
15486,21.0,39.0,18.0
15487,0.0,2.0,2.0
15488,8.0,16.0,8.0
15489,1.0,1.0,0.0
15490,9.0,15.0,6.0
15491,4.0,5.0,1.0
15492,13.0,14.0,1.0
15493,2.0,3.0,1.0
15494,13.0,27.0,14.0
15495,7.0,7.0,0.0
15496,13.0,21.0,8.0
15497,0.0,0.0,0.0
15498,5.0,10.0,5.0
15499,7.0,8.0,1.0
15500,4.0,5.0,1.0
15501,5.0,10.0,5.0
15502,3.0,5.0,2.0
15503,3.0,4.0,1.0
15504,4.0,4.0,0.0
15505,7.0,9.0,2.0
15506,0.0,1.0,1.0
15507,1.0,3.0,2.0
15508,2.0,2.0,0.0
15509,1.0,1.0,0.0
15510,1.0,1.0,0.0
15511,2.0,4.0,2.0
15512,3.0,4.0,1.0
15513,2.0,3.0,1.0
15514,13.0,22.0,9.0
15515,2.0,3.0,1.0
15516,10.0,19.0,9.0
15517,1.0,1.0,0.0
15518,0.0,1.0,1.0
15519,2.0,5.0,3.0
15520,7.0,11.0,4.0
15521,3.0,4.0,1.0
15522,1.0,3.0,2.0
15523,4.0,11.0,7.0
15524,2.0,3.0,1.0
15525,4.0,12.0,8.0
15526,1.0,1.0,0.0
15527,2.0,2.0,0.0
15528,7.0,9.0,2.0
15529,1.0,1.0,0.0
15530,2.0,5.0,3.0
15531,1.0,1.0,0.0
15532,1.0,3.0,2.0
15533,1.0,1.0,0.0
15534,7.0,9.0,2.0
15535,2.0,3.0,1.0
15536,4.0,4.0,0.0
15537,1.0,4.0,3.0
15538,1.0,1.0,0.0
15539,0.0,0.0,0.0
15540,4.0,6.0,2.0
15541,1.0,1.0,0.0
15542,0.0,0.0,0.0
15543,2.0,3.0,1.0
15544,2.0,4.0,2.0
15545,1.0,2.0,1.0
15546,1.0,3.0,2.0
15547,4.0,4.0,0.0
15548,1.0,2.0,1.0
15549,1.0,2.0,1.0
15550,1.0,2.0,1.0
15551,3.0,4.0,1.0
15552,0.0,6.0,6.0
15553,1.0,1.0,0.0
15554,1.0,1.0,0.0
15555,2.0,2.0,0.0
15556,1.0,1.0,0.0
15557,0.0,0.0,0.0
15558,0.0,0.0,0.0
15559,0.0,1.0,1.0
15560,0.0,4.0,4.0
15561,1.0,1.0,0.0
15562,1.0,1.0,0.0
15563,0.0,1.0,1.0
15564,0.0,0.0,0.0
15565,1.0,1.0,0.0
15566,0.0,0.0,0.0
15567,0.0,0.0,0.0
15568,1.0,2.0,1.0
15569,0.0,2.0,2.0
15570,3.0,6.0,3.0
15571,1.0,2.0,1.0
15572,3.0,5.0,2.0
15573,1.0,1.0,0.0
15574,0.0,2.0,2.0
15575,4.0,8.0,4.0
15576,1.0,2.0,1.0
15577,23.0,44.0,21.0
15578,1.0,3.0,2.0
15579,1.0,2.0,1.0
15580,1.0,2.0,1.0
15581,2.0,3.0,1.0
15582,0.0,1.0,1.0
15583,1.0,3.0,2.0
15584,8.0,10.0,2.0
15585,4.0,5.0,1.0
15586,2.0,4.0,2.0
15587,5.0,8.0,3.0
15588,2.0,4.0,2.0
15589,8.0,14.0,6.0
15590,4.0,8.0,4.0
15591,3.0,6.0,3.0
15592,2.0,3.0,1.0
15593,7.0,14.0,7.0
15594,4.0,4.0,0.0
15595,12.0,18.0,6.0
15596,0.0,0.0,0.0
15597,0.0,0.0,0.0
15598,2.0,3.0,1.0
15599,0.0,1.0,1.0
15600,1.0,2.0,1.0
15601,2.0,4.0,2.0
15602,5.0,9.0,4.0
15603,3.0,4.0,1.0
15604,8.0,13.0,5.0
15605,1.0,4.0,3.0
15606,0.0,3.0,3.0
15607,4.0,5.0,1.0
15608,2.0,4.0,2.0
15609,8.0,17.0,9.0
15610,3.0,7.0,4.0
15611,9.0,11.0,2.0
15612,4.0,7.0,3.0
15613,4.0,7.0,3.0
15614,1.0,2.0,1.0
15615,0.0,1.0,1.0
15616,4.0,8.0,4.0
15617,10.0,21.0,11.0
15618,2.0,2.0,0.0
15619,3.0,3.0,0.0
15620,4.0,8.0,4.0
15621,2.0,3.0,1.0
15622,2.0,4.0,2.0
15623,0.0,1.0,1.0
15624,0.0,2.0,2.0
15625,2.0,3.0,1.0
15626,2.0,2.0,0.0
15627,3.0,6.0,3.0
15628,3.0,4.0,1.0
15629,3.0,4.0,1.0
15630,0.0,1.0,1.0
15631,1.0,1.0,0.0
15632,2.0,2.0,0.0
15633,1.0,5.0,4.0
15634,0.0,0.0,0.0
15635,1.0,4.0,3.0
15636,1.0,4.0,3.0
15637,0.0,1.0,1.0
15638,0.0,3.0,3.0
15639,1.0,3.0,2.0
15640,2.0,2.0,0.0
15641,0.0,2.0,2.0
15642,1.0,2.0,1.0
15643,2.0,2.0,0.0
15644,1.0,1.0,0.0
15645,2.0,3.0,1.0
15646,0.0,2.0,2.0
15647,2.0,2.0,0.0
15648,9.0,10.0,1.0
15649,1.0,1.0,0.0
15650,3.0,3.0,0.0
15651,2.0,5.0,3.0
15652,2.0,2.0,0.0
15653,2.0,3.0,1.0
15654,0.0,1.0,1.0
15655,0.0,1.0,1.0
15656,15.0,23.0,8.0
15657,8.0,12.0,4.0
15658,10.0,14.0,4.0
15659,10.0,11.0,1.0
15660,0.0,0.0,0.0
15661,3.0,3.0,0.0
15662,3.0,4.0,1.0
15663,6.0,7.0,1.0
15664,1.0,1.0,0.0
15665,0.0,0.0,0.0
15666,1.0,2.0,1.0
15667,0.0,1.0,1.0
15668,3.0,3.0,0.0
15669,22.0,29.0,7.0
15670,11.0,18.0,7.0
15671,4.0,7.0,3.0
15672,5.0,9.0,4.0
15673,6.0,7.0,1.0
15674,1.0,1.0,0.0
15675,1.0,1.0,0.0
15676,3.0,3.0,0.0
15677,2.0,3.0,1.0
15678,16.0,24.0,8.0
15679,4.0,5.0,1.0
15680,1.0,1.0,0.0
15681,6.0,12.0,6.0
15682,4.0,6.0,2.0
15683,10.0,15.0,5.0
15684,1.0,2.0,1.0
15685,16.0,17.0,1.0
15686,22.0,33.0,11.0
15687,5.0,6.0,1.0
15688,3.0,3.0,0.0
15689,4.0,7.0,3.0
15690,0.0,2.0,2.0
15691,3.0,5.0,2.0
15692,0.0,0.0,0.0
15693,11.0,17.0,6.0
15694,11.0,11.0,0.0
15695,0.0,2.0,2.0
15696,7.0,9.0,2.0
15697,2.0,4.0,2.0
15698,0.0,0.0,0.0
15699,2.0,2.0,0.0
15700,0.0,2.0,2.0
15701,3.0,4.0,1.0
15702,4.0,4.0,0.0
15703,3.0,3.0,0.0
15704,2.0,3.0,1.0
15705,6.0,9.0,3.0
15706,4.0,5.0,1.0
15707,1.0,2.0,1.0
15708,5.0,6.0,1.0
15709,7.0,9.0,2.0
15710,2.0,4.0,2.0
15711,0.0,0.0,0.0
15712,9.0,14.0,5.0
15713,0.0,0.0,0.0
15714,0.0,0.0,0.0
15715,0.0,0.0,0.0
15716,2.0,3.0,1.0
15717,2.0,5.0,3.0
15718,0.0,1.0,1.0
15719,0.0,0.0,0.0
15720,0.0,1.0,1.0
15721,0.0,0.0,0.0
15722,0.0,0.0,0.0
15723,2.0,3.0,1.0
15724,0.0,0.0,0.0
15725,0.0,2.0,2.0
15726,0.0,0.0,0.0
15727,1.0,1.0,0.0
15728,12.0,17.0,5.0
15729,1.0,2.0,1.0
15730,2.0,3.0,1.0
15731,3.0,5.0,2.0
15732,1.0,1.0,0.0
15733,1.0,1.0,0.0
15734,4.0,4.0,0.0
15735,3.0,3.0,0.0
15736,6.0,6.0,0.0
15737,0.0,1.0,1.0
15738,13.0,15.0,2.0
15739,2.0,3.0,1.0
15740,5.0,7.0,2.0
15741,2.0,4.0,2.0
15742,9.0,10.0,1.0
15743,1.0,1.0,0.0
15744,17.0,31.0,14.0
15745,4.0,7.0,3.0
15746,2.0,2.0,0.0
15747,4.0,12.0,8.0
15748,2.0,6.0,4.0
15749,7.0,9.0,2.0
15750,11.0,20.0,9.0
15751,1.0,1.0,0.0
15752,5.0,9.0,4.0
15753,18.0,28.0,10.0
15754,7.0,13.0,6.0
15755,1.0,3.0,2.0
15756,20.0,29.0,9.0
15757,5.0,6.0,1.0
15758,1.0,1.0,0.0
15759,9.0,14.0,5.0
15760,1.0,3.0,2.0
15761,0.0,0.0,0.0
15762,7.0,10.0,3.0
15763,0.0,0.0,0.0
15764,1.0,4.0,3.0
15765,1.0,3.0,2.0
15766,8.0,15.0,7.0
15767,0.0,0.0,0.0
15768,5.0,6.0,1.0
15769,2.0,2.0,0.0
15770,6.0,10.0,4.0
15771,0.0,0.0,0.0
15772,1.0,1.0,0.0
15773,1.0,2.0,1.0
15774,3.0,6.0,3.0
15775,1.0,1.0,0.0
15776,16.0,35.0,19.0
15777,3.0,7.0,4.0
15778,4.0,7.0,3.0
15779,9.0,15.0,6.0
15780,4.0,7.0,3.0
15781,11.0,15.0,4.0
15782,3.0,3.0,0.0
15783,0.0,0.0,0.0
15784,6.0,9.0,3.0
15785,1.0,1.0,0.0
15786,3.0,6.0,3.0
15787,3.0,3.0,0.0
15788,5.0,10.0,5.0
15789,0.0,0.0,0.0
15790,3.0,10.0,7.0
15791,0.0,4.0,4.0
15792,1.0,1.0,0.0
15793,1.0,2.0,1.0
15794,1.0,1.0,0.0
15795,6.0,9.0,3.0
15796,4.0,5.0,1.0
15797,1.0,1.0,0.0
15798,2.0,3.0,1.0
15799,1.0,1.0,0.0
15800,1.0,2.0,1.0
15801,0.0,0.0,0.0
15802,1.0,1.0,0.0
15803,4.0,10.0,6.0
15804,0.0,0.0,0.0
15805,1.0,2.0,1.0
15806,1.0,1.0,0.0
15807,2.0,5.0,3.0
15808,8.0,8.0,0.0
15809,1.0,3.0,2.0
15810,1.0,3.0,2.0
15811,0.0,0.0,0.0
15812,0.0,1.0,1.0
15813,2.0,8.0,6.0
15814,2.0,2.0,0.0
15815,0.0,1.0,1.0
15816,1.0,1.0,0.0
15817,1.0,1.0,0.0
15818,0.0,0.0,0.0
15819,1.0,1.0,0.0
15820,0.0,0.0,0.0
15821,0.0,1.0,1.0
15822,1.0,1.0,0.0
15823,0.0,0.0,0.0
15824,0.0,1.0,1.0
15825,1.0,1.0,0.0
15826,1.0,2.0,1.0
15827,10.0,13.0,3.0
15828,25.0,41.0,16.0
15829,0.0,0.0,0.0
15830,3.0,3.0,0.0
15831,2.0,3.0,1.0
15832,1.0,1.0,0.0
15833,4.0,4.0,0.0
15834,1.0,6.0,5.0
15835,1.0,2.0,1.0
15836,0.0,0.0,0.0
15837,30.0,40.0,10.0
15838,1.0,4.0,3.0
15839,1.0,1.0,0.0
15840,2.0,4.0,2.0
15841,7.0,18.0,11.0
15842,1.0,1.0,0.0
15843,8.0,23.0,15.0
15844,5.0,6.0,1.0
15845,21.0,44.0,23.0
15846,5.0,11.0,6.0
15847,16.0,23.0,7.0
15848,11.0,14.0,3.0
15849,17.0,29.0,12.0
15850,1.0,2.0,1.0
15851,3.0,5.0,2.0
15852,3.0,4.0,1.0
15853,8.0,15.0,7.0
15854,4.0,6.0,2.0
15855,9.0,13.0,4.0
15856,2.0,4.0,2.0
15857,4.0,7.0,3.0
15858,10.0,19.0,9.0
15859,0.0,3.0,3.0
15860,25.0,45.0,20.0
15861,4.0,8.0,4.0
15862,3.0,4.0,1.0
15863,10.0,16.0,6.0
15864,17.0,33.0,16.0
15865,17.0,33.0,16.0
15866,0.0,1.0,1.0
15867,5.0,10.0,5.0
15868,5.0,9.0,4.0
15869,0.0,0.0,0.0
15870,2.0,3.0,1.0
15871,1.0,1.0,0.0
15872,3.0,4.0,1.0
15873,3.0,8.0,5.0
15874,14.0,25.0,11.0
15875,8.0,13.0,5.0
15876,20.0,37.0,17.0
15877,2.0,5.0,3.0
15878,9.0,19.0,10.0
15879,1.0,1.0,0.0
15880,2.0,2.0,0.0
15881,3.0,9.0,6.0
15882,0.0,0.0,0.0
15883,3.0,4.0,1.0
15884,0.0,1.0,1.0
15885,0.0,1.0,1.0
15886,3.0,6.0,3.0
15887,3.0,7.0,4.0
15888,10.0,21.0,11.0
15889,16.0,22.0,6.0
15890,3.0,5.0,2.0
15891,1.0,4.0,3.0
15892,0.0,0.0,0.0
15893,3.0,4.0,1.0
15894,3.0,10.0,7.0
15895,0.0,0.0,0.0
15896,6.0,12.0,6.0
15897,1.0,4.0,3.0
15898,0.0,0.0,0.0
15899,3.0,3.0,0.0
15900,0.0,1.0,1.0
15901,1.0,2.0,1.0
15902,0.0,1.0,1.0
15903,2.0,3.0,1.0
15904,2.0,3.0,1.0
15905,2.0,3.0,1.0
15906,0.0,2.0,2.0
15907,0.0,1.0,1.0
15908,0.0,1.0,1.0
15909,1.0,3.0,2.0
15910,1.0,1.0,0.0
15911,2.0,2.0,0.0
15912,2.0,2.0,0.0
15913,6.0,6.0,0.0
15914,0.0,0.0,0.0
15915,1.0,1.0,0.0
15916,1.0,1.0,0.0
15917,3.0,4.0,1.0
15918,0.0,2.0,2.0
15919,0.0,2.0,2.0
15920,0.0,2.0,2.0
15921,1.0,2.0,1.0
15922,1.0,6.0,5.0
15923,0.0,2.0,2.0
15924,0.0,0.0,0.0
15925,0.0,0.0,0.0
15926,1.0,1.0,0.0
15927,0.0,0.0,0.0
15928,0.0,0.0,0.0
15929,0.0,0.0,0.0
15930,1.0,3.0,2.0
15931,4.0,5.0,1.0
15932,2.0,2.0,0.0
15933,0.0,1.0,1.0
15934,7.0,11.0,4.0
15935,9.0,14.0,5.0
15936,5.0,7.0,2.0
15937,0.0,1.0,1.0
15938,3.0,7.0,4.0
15939,8.0,13.0,5.0
15940,3.0,13.0,10.0
15941,1.0,1.0,0.0
15942,10.0,24.0,14.0
15943,5.0,8.0,3.0
15944,8.0,20.0,12.0
15945,1.0,4.0,3.0
15946,2.0,5.0,3.0
15947,2.0,3.0,1.0
15948,6.0,7.0,1.0
15949,0.0,0.0,0.0
15950,2.0,4.0,2.0
15951,0.0,1.0,1.0
15952,3.0,6.0,3.0
15953,12.0,17.0,5.0
15954,22.0,37.0,15.0
15955,42.0,77.0,35.0
15956,8.0,16.0,8.0
15957,15.0,20.0,5.0
15958,8.0,14.0,6.0
15959,4.0,4.0,0.0
15960,3.0,6.0,3.0
15961,4.0,15.0,11.0
15962,10.0,18.0,8.0
15963,0.0,2.0,2.0
15964,4.0,5.0,1.0
15965,0.0,1.0,1.0
15966,5.0,7.0,2.0
15967,0.0,0.0,0.0
15968,3.0,7.0,4.0
15969,7.0,7.0,0.0
15970,11.0,16.0,5.0
15971,10.0,20.0,10.0
15972,10.0,14.0,4.0
15973,3.0,6.0,3.0
15974,2.0,5.0,3.0
15975,7.0,13.0,6.0
15976,5.0,7.0,2.0
15977,6.0,9.0,3.0
15978,3.0,10.0,7.0
15979,7.0,14.0,7.0
15980,9.0,21.0,12.0
15981,3.0,3.0,0.0
15982,3.0,7.0,4.0
15983,1.0,3.0,2.0
15984,0.0,1.0,1.0
15985,1.0,1.0,0.0
15986,1.0,4.0,3.0
15987,12.0,26.0,14.0
15988,10.0,16.0,6.0
15989,2.0,4.0,2.0
15990,6.0,10.0,4.0
15991,2.0,2.0,0.0
15992,3.0,4.0,1.0
15993,13.0,25.0,12.0
15994,2.0,3.0,1.0
15995,1.0,3.0,2.0
15996,9.0,12.0,3.0
15997,3.0,3.0,0.0
15998,4.0,8.0,4.0
15999,5.0,7.0,2.0
16000,0.0,1.0,1.0
16001,2.0,5.0,3.0
16002,0.0,2.0,2.0
16003,4.0,4.0,0.0
16004,13.0,19.0,6.0
16005,1.0,3.0,2.0
16006,7.0,12.0,5.0
16007,1.0,1.0,0.0
16008,2.0,2.0,0.0
16009,7.0,12.0,5.0
16010,12.0,21.0,9.0
16011,0.0,0.0,0.0
16012,5.0,7.0,2.0
16013,4.0,4.0,0.0
16014,2.0,5.0,3.0
16015,2.0,5.0,3.0
16016,1.0,3.0,2.0
16017,0.0,1.0,1.0
16018,1.0,3.0,2.0
16019,2.0,5.0,3.0
16020,3.0,3.0,0.0
16021,0.0,1.0,1.0
16022,2.0,2.0,0.0
16023,0.0,0.0,0.0
16024,0.0,0.0,0.0
16025,1.0,1.0,0.0
16026,0.0,0.0,0.0
16027,0.0,0.0,0.0
16028,0.0,2.0,2.0
16029,4.0,7.0,3.0
16030,2.0,3.0,1.0
16031,1.0,1.0,0.0
16032,0.0,0.0,0.0
16033,0.0,1.0,1.0
16034,0.0,1.0,1.0
16035,0.0,0.0,0.0
16036,1.0,1.0,0.0
16037,1.0,4.0,3.0
16038,2.0,2.0,0.0
16039,3.0,7.0,4.0
16040,6.0,9.0,3.0
16041,0.0,1.0,1.0
16042,6.0,13.0,7.0
16043,0.0,1.0,1.0
16044,3.0,4.0,1.0
16045,3.0,10.0,7.0
16046,7.0,18.0,11.0
16047,2.0,3.0,1.0
16048,12.0,21.0,9.0
16049,5.0,7.0,2.0
16050,4.0,5.0,1.0
16051,5.0,10.0,5.0
16052,5.0,10.0,5.0
16053,1.0,2.0,1.0
16054,6.0,6.0,0.0
16055,1.0,3.0,2.0
16056,5.0,6.0,1.0
16057,3.0,6.0,3.0
16058,6.0,13.0,7.0
16059,2.0,5.0,3.0
16060,2.0,2.0,0.0
16061,4.0,5.0,1.0
16062,3.0,5.0,2.0
16063,14.0,28.0,14.0
16064,4.0,5.0,1.0
16065,1.0,3.0,2.0
16066,0.0,1.0,1.0
16067,0.0,1.0,1.0
16068,7.0,12.0,5.0
16069,3.0,4.0,1.0
16070,1.0,2.0,1.0
16071,3.0,3.0,0.0
16072,4.0,4.0,0.0
16073,2.0,2.0,0.0
16074,0.0,1.0,1.0
16075,3.0,4.0,1.0
16076,3.0,9.0,6.0
16077,1.0,2.0,1.0
16078,1.0,2.0,1.0
16079,5.0,15.0,10.0
16080,3.0,10.0,7.0
16081,0.0,1.0,1.0
16082,0.0,0.0,0.0
16083,3.0,3.0,0.0
16084,3.0,6.0,3.0
16085,3.0,5.0,2.0
16086,1.0,3.0,2.0
16087,0.0,2.0,2.0
16088,1.0,2.0,1.0
16089,1.0,7.0,6.0
16090,0.0,0.0,0.0
16091,1.0,1.0,0.0
