ID,turnover,dispossessed
4790,25.0,24.0
4791,38.0,16.0
4792,3.0,5.0
4793,4.0,3.0
4794,3.0,0.0
4795,36.0,23.0
4796,73.0,30.0
4797,23.0,12.0
4798,11.0,7.0
4799,12.0,4.0
4800,42.0,19.0
4801,3.0,9.0
4802,57.0,36.0
4803,0.0,2.0
4804,9.0,1.0
4805,30.0,23.0
4806,8.0,2.0
4807,7.0,2.0
4808,6.0,3.0
4809,13.0,5.0
4810,4.0,2.0
4811,6.0,4.0
4812,26.0,7.0
4813,2.0,0.0
4814,3.0,6.0
4815,1.0,2.0
4816,23.0,3.0
4817,16.0,6.0
4818,5.0,4.0
4819,3.0,0.0
4820,7.0,4.0
4821,24.0,16.0
4822,3.0,3.0
4823,17.0,7.0
4824,6.0,2.0
4825,4.0,2.0
4826,3.0,5.0
4827,1.0,0.0
4828,3.0,2.0
4829,3.0,3.0
4830,0.0,1.0
4831,6.0,0.0
4832,6.0,2.0
4833,3.0,3.0
4834,8.0,8.0
4835,0.0,0.0
4836,4.0,5.0
4837,4.0,0.0
4838,4.0,2.0
4839,3.0,1.0
4840,14.0,8.0
4841,6.0,6.0
4842,3.0,3.0
4843,5.0,3.0
4844,2.0,0.0
4845,3.0,2.0
4846,1.0,2.0
4847,7.0,5.0
4848,0.0,0.0
4849,3.0,8.0
4850,1.0,2.0
4851,6.0,8.0
4852,35.0,14.0
4853,1.0,0.0
4854,29.0,13.0
4855,5.0,1.0
4856,83.0,35.0
4857,72.0,39.0
4858,2.0,1.0
4859,35.0,21.0
4860,69.0,42.0
4861,1.0,3.0
4862,63.0,30.0
4863,23.0,13.0
4864,0.0,0.0
4865,14.0,10.0
4866,9.0,5.0
4867,5.0,2.0
4868,1.0,4.0
4869,42.0,32.0
4870,60.0,17.0
4871,33.0,31.0
4872,23.0,18.0
4873,33.0,12.0
4874,52.0,37.0
4875,53.0,37.0
4876,38.0,17.0
4877,105.0,42.0
4878,48.0,25.0
4879,46.0,40.0
4880,24.0,15.0
4881,14.0,7.0
4882,48.0,24.0
4883,13.0,6.0
4884,61.0,26.0
4885,13.0,5.0
4886,70.0,47.0
4887,23.0,5.0
4888,9.0,6.0
4889,48.0,24.0
4890,43.0,19.0
4891,19.0,4.0
4892,23.0,12.0
4893,17.0,13.0
4894,43.0,12.0
4895,99.0,46.0
4896,42.0,16.0
4897,34.0,35.0
4898,65.0,50.0
4899,11.0,5.0
4900,34.0,11.0
4901,0.0,0.0
4902,10.0,4.0
4903,0.0,2.0
4904,4.0,2.0
4905,9.0,9.0
4906,35.0,19.0
4907,39.0,20.0
4908,7.0,13.0
4909,8.0,2.0
4910,2.0,1.0
4911,14.0,12.0
4912,42.0,25.0
4913,31.0,13.0
4914,34.0,10.0
4915,19.0,11.0
4916,18.0,8.0
4917,6.0,14.0
4918,23.0,21.0
4919,6.0,2.0
4920,61.0,33.0
4921,28.0,20.0
4922,75.0,39.0
4923,2.0,4.0
4924,12.0,12.0
4925,9.0,4.0
4926,49.0,23.0
4927,51.0,34.0
4928,25.0,30.0
4929,36.0,16.0
4930,46.0,23.0
4931,11.0,2.0
4932,40.0,35.0
4933,13.0,9.0
4934,18.0,12.0
4935,2.0,2.0
4936,5.0,7.0
4937,9.0,11.0
4938,23.0,6.0
4939,58.0,49.0
4940,22.0,13.0
4941,32.0,12.0
4942,10.0,2.0
4943,74.0,37.0
4944,15.0,11.0
4945,19.0,10.0
4946,24.0,12.0
4947,22.0,14.0
4948,36.0,15.0
4949,11.0,3.0
4950,1.0,1.0
4951,34.0,37.0
4952,8.0,1.0
4953,8.0,6.0
4954,3.0,0.0
4955,14.0,4.0
4956,2.0,3.0
4957,3.0,0.0
4958,16.0,12.0
4959,0.0,0.0
4960,6.0,2.0
4961,5.0,6.0
4962,19.0,7.0
4963,30.0,21.0
4964,2.0,1.0
4965,18.0,7.0
4966,0.0,4.0
4967,20.0,13.0
4968,13.0,6.0
4969,2.0,1.0
4970,4.0,3.0
4971,3.0,1.0
4972,5.0,4.0
4973,20.0,9.0
4974,1.0,0.0
4975,8.0,7.0
4976,23.0,19.0
4977,19.0,15.0
4978,2.0,1.0
4979,8.0,5.0
4980,0.0,0.0
4981,10.0,12.0
4982,2.0,1.0
4983,19.0,2.0
4984,5.0,1.0
4985,10.0,2.0
4986,21.0,5.0
4987,18.0,6.0
4988,3.0,5.0
4989,7.0,6.0
4990,8.0,6.0
4991,4.0,4.0
4992,9.0,1.0
4993,8.0,8.0
4994,7.0,6.0
4995,2.0,1.0
4996,5.0,6.0
4997,7.0,1.0
4998,3.0,4.0
4999,1.0,1.0
5000,3.0,2.0
5001,2.0,3.0
5002,1.0,1.0
5003,11.0,6.0
5004,17.0,10.0
5005,3.0,0.0
5006,10.0,8.0
5007,4.0,4.0
5008,5.0,2.0
5009,3.0,3.0
5010,3.0,1.0
5011,6.0,5.0
5012,1.0,2.0
5013,16.0,9.0
5014,43.0,18.0
5015,6.0,4.0
5016,5.0,2.0
5017,1.0,1.0
5018,22.0,2.0
5019,81.0,36.0
5020,13.0,3.0
5021,25.0,9.0
5022,8.0,3.0
5023,5.0,1.0
5024,30.0,12.0
5025,83.0,24.0
5026,9.0,2.0
5027,3.0,3.0
5028,5.0,0.0
5029,61.0,40.0
5030,43.0,35.0
5031,39.0,21.0
5032,1.0,2.0
5033,22.0,14.0
5034,1.0,0.0
5035,45.0,10.0
5036,35.0,12.0
5037,63.0,37.0
5038,6.0,1.0
5039,10.0,4.0
5040,44.0,27.0
5041,52.0,20.0
5042,10.0,16.0
5043,16.0,5.0
5044,20.0,13.0
5045,15.0,7.0
5046,4.0,2.0
5047,64.0,39.0
5048,60.0,20.0
5049,43.0,11.0
5050,33.0,18.0
5051,1.0,6.0
5052,30.0,18.0
5053,32.0,4.0
5054,6.0,1.0
5055,6.0,8.0
5056,54.0,14.0
5057,50.0,34.0
5058,27.0,14.0
5059,2.0,1.0
5060,31.0,9.0
5061,1.0,0.0
5062,19.0,9.0
5063,8.0,2.0
5064,41.0,23.0
5065,55.0,38.0
5066,15.0,7.0
5067,4.0,2.0
5068,26.0,11.0
5069,5.0,1.0
5070,2.0,1.0
5071,6.0,1.0
5072,8.0,3.0
5073,41.0,28.0
5074,102.0,52.0
5075,12.0,13.0
5076,45.0,30.0
5077,15.0,7.0
5078,14.0,8.0
5079,17.0,1.0
5080,20.0,8.0
5081,8.0,4.0
5082,56.0,21.0
5083,12.0,9.0
5084,14.0,10.0
5085,2.0,6.0
5086,33.0,24.0
5087,46.0,26.0
5088,20.0,5.0
5089,52.0,18.0
5090,2.0,0.0
5091,11.0,5.0
5092,23.0,13.0
5093,19.0,12.0
5094,14.0,4.0
5095,16.0,11.0
5096,8.0,4.0
5097,59.0,18.0
5098,2.0,3.0
5099,20.0,8.0
5100,15.0,6.0
5101,29.0,17.0
5102,50.0,27.0
5103,4.0,5.0
5104,45.0,20.0
5105,6.0,2.0
5106,10.0,7.0
5107,8.0,12.0
5108,39.0,12.0
5109,0.0,5.0
5110,31.0,6.0
5111,11.0,3.0
5112,31.0,11.0
5113,7.0,8.0
5114,12.0,4.0
5115,9.0,4.0
5116,3.0,0.0
5117,5.0,0.0
5118,23.0,9.0
5119,12.0,6.0
5120,4.0,0.0
5121,21.0,9.0
5122,2.0,3.0
5123,3.0,0.0
5124,16.0,11.0
5125,8.0,6.0
5126,3.0,0.0
5127,43.0,25.0
5128,25.0,12.0
5129,1.0,0.0
5130,11.0,5.0
5131,41.0,26.0
5132,4.0,2.0
5133,7.0,2.0
5134,57.0,22.0
5135,3.0,0.0
5136,18.0,9.0
5137,2.0,1.0
5138,1.0,0.0
5139,2.0,2.0
5140,15.0,9.0
5141,13.0,5.0
5142,1.0,2.0
5143,2.0,6.0
5144,4.0,1.0
5145,5.0,4.0
5146,1.0,0.0
5147,3.0,1.0
5148,12.0,3.0
5149,38.0,11.0
5150,1.0,2.0
5151,1.0,3.0
5152,3.0,2.0
5153,2.0,2.0
5154,4.0,1.0
5155,3.0,3.0
5156,7.0,0.0
5157,12.0,14.0
5158,1.0,4.0
5159,0.0,1.0
5160,4.0,1.0
5161,5.0,1.0
5162,2.0,6.0
5163,17.0,6.0
5164,3.0,0.0
5165,6.0,0.0
5166,18.0,8.0
5167,2.0,0.0
5168,6.0,2.0
5169,3.0,0.0
5170,2.0,1.0
5171,0.0,1.0
5172,2.0,6.0
5173,2.0,1.0
5174,46.0,18.0
5175,11.0,2.0
5176,11.0,3.0
5177,7.0,2.0
5178,4.0,3.0
5179,73.0,29.0
5180,31.0,9.0
5181,51.0,30.0
5182,37.0,16.0
5183,35.0,20.0
5184,22.0,20.0
5185,20.0,10.0
5186,66.0,33.0
5187,15.0,2.0
5188,31.0,15.0
5189,28.0,13.0
5190,81.0,29.0
5191,29.0,9.0
5192,4.0,1.0
5193,44.0,18.0
5194,45.0,15.0
5195,24.0,16.0
5196,13.0,6.0
5197,53.0,18.0
5198,7.0,5.0
5199,48.0,19.0
5200,9.0,3.0
5201,36.0,19.0
5202,4.0,0.0
5203,70.0,33.0
5204,11.0,4.0
5205,52.0,15.0
5206,3.0,3.0
5207,8.0,4.0
5208,18.0,6.0
5209,4.0,0.0
5210,33.0,16.0
5211,32.0,11.0
5212,9.0,3.0
5213,100.0,43.0
5214,61.0,34.0
5215,4.0,0.0
5216,26.0,9.0
5217,39.0,7.0
5218,66.0,26.0
5219,10.0,2.0
5220,13.0,6.0
5221,10.0,3.0
5222,28.0,6.0
5223,17.0,17.0
5224,6.0,1.0
5225,61.0,16.0
5226,9.0,4.0
5227,51.0,31.0
5228,23.0,12.0
5229,34.0,9.0
5230,34.0,10.0
5231,39.0,14.0
5232,12.0,8.0
5233,17.0,11.0
5234,35.0,18.0
5235,30.0,4.0
5236,6.0,10.0
5237,2.0,1.0
5238,2.0,1.0
5239,23.0,7.0
5240,12.0,3.0
5241,14.0,10.0
5242,9.0,6.0
5243,3.0,0.0
5244,45.0,19.0
5245,32.0,9.0
5246,60.0,24.0
5247,18.0,3.0
5248,55.0,11.0
5249,41.0,24.0
5250,10.0,4.0
5251,29.0,11.0
5252,11.0,3.0
5253,15.0,8.0
5254,16.0,5.0
5255,25.0,14.0
5256,69.0,49.0
5257,5.0,1.0
5258,12.0,4.0
5259,3.0,0.0
5260,27.0,13.0
5261,15.0,10.0
5262,7.0,4.0
5263,2.0,0.0
5264,45.0,18.0
5265,19.0,5.0
5266,7.0,3.0
5267,19.0,11.0
5268,31.0,11.0
5269,6.0,2.0
5270,0.0,2.0
5271,18.0,16.0
5272,1.0,1.0
5273,5.0,0.0
5274,12.0,8.0
5275,5.0,1.0
5276,1.0,2.0
5277,8.0,3.0
5278,7.0,4.0
5279,2.0,0.0
5280,5.0,2.0
5281,2.0,1.0
5282,3.0,5.0
5283,2.0,2.0
5284,4.0,4.0
5285,5.0,0.0
5286,5.0,3.0
5287,7.0,3.0
5288,2.0,2.0
5289,5.0,0.0
5290,2.0,2.0
5291,15.0,1.0
5292,2.0,1.0
5293,3.0,0.0
5294,7.0,5.0
5295,1.0,0.0
5296,1.0,3.0
5297,1.0,0.0
5298,3.0,1.0
5299,2.0,2.0
5300,0.0,1.0
5301,7.0,2.0
5302,1.0,0.0
5303,17.0,8.0
5304,4.0,0.0
5305,1.0,0.0
5306,14.0,6.0
5307,6.0,8.0
5308,23.0,7.0
5309,1.0,5.0
5310,57.0,15.0
5311,9.0,5.0
5312,34.0,23.0
5313,2.0,3.0
5314,35.0,14.0
5315,39.0,14.0
5316,43.0,16.0
5317,4.0,1.0
5318,8.0,1.0
5319,16.0,6.0
5320,61.0,24.0
5321,43.0,25.0
5322,43.0,20.0
5323,9.0,6.0
5324,4.0,1.0
5325,59.0,20.0
5326,5.0,4.0
5327,82.0,32.0
5328,7.0,4.0
5329,4.0,5.0
5330,37.0,10.0
5331,12.0,14.0
5332,64.0,23.0
5333,11.0,1.0
5334,46.0,18.0
5335,11.0,6.0
5336,23.0,8.0
5337,11.0,10.0
5338,5.0,3.0
5339,7.0,6.0
5340,21.0,16.0
5341,13.0,2.0
5342,23.0,11.0
5343,2.0,2.0
5344,23.0,4.0
5345,2.0,4.0
5346,35.0,21.0
5347,22.0,14.0
5348,6.0,2.0
5349,21.0,8.0
5350,28.0,10.0
5351,29.0,18.0
5352,18.0,8.0
5353,13.0,9.0
5354,58.0,35.0
5355,10.0,5.0
5356,21.0,11.0
5357,52.0,42.0
5358,50.0,22.0
5359,4.0,5.0
5360,8.0,8.0
5361,2.0,1.0
5362,13.0,7.0
5363,38.0,12.0
5364,16.0,4.0
5365,6.0,1.0
5366,43.0,21.0
5367,27.0,9.0
5368,16.0,5.0
5369,9.0,4.0
5370,8.0,5.0
5371,22.0,8.0
5372,12.0,6.0
5373,43.0,12.0
5374,87.0,45.0
5375,33.0,15.0
5376,40.0,14.0
5377,5.0,1.0
5378,15.0,6.0
5379,2.0,8.0
5380,30.0,23.0
5381,8.0,3.0
5382,2.0,1.0
5383,8.0,5.0
5384,44.0,21.0
5385,50.0,35.0
5386,7.0,1.0
5387,9.0,6.0
5388,23.0,13.0
5389,4.0,1.0
5390,7.0,3.0
5391,14.0,15.0
5392,41.0,19.0
5393,26.0,12.0
5394,58.0,32.0
5395,34.0,16.0
5396,32.0,20.0
5397,12.0,5.0
5398,13.0,7.0
5399,30.0,8.0
5400,3.0,3.0
5401,7.0,0.0
5402,1.0,0.0
5403,4.0,2.0
5404,1.0,0.0
5405,5.0,0.0
5406,6.0,1.0
5407,7.0,2.0
5408,6.0,1.0
5409,6.0,1.0
5410,10.0,2.0
5411,0.0,1.0
5412,2.0,3.0
5413,3.0,3.0
5414,14.0,8.0
5415,8.0,14.0
5416,5.0,7.0
5417,2.0,0.0
5418,12.0,5.0
5419,12.0,8.0
5420,6.0,12.0
5421,0.0,2.0
5422,7.0,6.0
5423,7.0,10.0
5424,6.0,2.0
5425,2.0,4.0
5426,22.0,18.0
5427,1.0,0.0
5428,1.0,1.0
5429,1.0,0.0
5430,3.0,0.0
5431,5.0,1.0
5432,1.0,1.0
5433,2.0,0.0
5434,2.0,1.0
5435,0.0,2.0
5436,3.0,2.0
5437,98.0,78.0
5438,2.0,3.0
5439,5.0,2.0
5440,3.0,3.0
5441,33.0,26.0
5442,4.0,3.0
5443,12.0,3.0
5444,34.0,40.0
5445,20.0,22.0
5446,14.0,14.0
5447,78.0,45.0
5448,0.0,1.0
5449,37.0,16.0
5450,25.0,19.0
5451,101.0,107.0
5452,13.0,3.0
5453,3.0,2.0
5454,7.0,9.0
5455,30.0,19.0
5456,104.0,65.0
5457,5.0,7.0
5458,78.0,44.0
5459,106.0,66.0
5460,24.0,15.0
5461,110.0,48.0
5462,4.0,2.0
5463,1.0,1.0
5464,5.0,5.0
5465,46.0,32.0
5466,21.0,16.0
5467,3.0,2.0
5468,10.0,2.0
5469,28.0,22.0
5470,54.0,42.0
5471,33.0,25.0
5472,28.0,19.0
5473,82.0,42.0
5474,12.0,9.0
5475,48.0,15.0
5476,11.0,12.0
5477,79.0,46.0
5478,4.0,4.0
5479,15.0,19.0
5480,17.0,9.0
5481,7.0,4.0
5482,20.0,18.0
5483,83.0,51.0
5484,3.0,6.0
5485,19.0,6.0
5486,15.0,11.0
5487,30.0,37.0
5488,18.0,1.0
5489,23.0,7.0
5490,6.0,1.0
5491,33.0,20.0
5492,40.0,24.0
5493,28.0,22.0
5494,18.0,7.0
5495,8.0,9.0
5496,12.0,3.0
5497,12.0,11.0
5498,44.0,25.0
5499,3.0,7.0
5500,9.0,13.0
5501,1.0,3.0
5502,8.0,6.0
5503,29.0,12.0
5504,7.0,4.0
5505,23.0,18.0
5506,16.0,22.0
5507,93.0,47.0
5508,0.0,4.0
5509,3.0,2.0
5510,4.0,5.0
5511,13.0,5.0
5512,16.0,12.0
5513,4.0,2.0
5514,21.0,7.0
5515,12.0,8.0
5516,3.0,4.0
5517,5.0,5.0
5518,3.0,1.0
5519,5.0,0.0
5520,7.0,14.0
5521,18.0,16.0
5522,15.0,5.0
5523,2.0,5.0
5524,6.0,2.0
5525,6.0,7.0
5526,4.0,0.0
5527,5.0,1.0
5528,16.0,2.0
5529,0.0,0.0
5530,3.0,0.0
5531,0.0,0.0
5532,8.0,11.0
5533,12.0,12.0
5534,2.0,0.0
5535,10.0,2.0
5536,1.0,4.0
5537,3.0,3.0
5538,2.0,2.0
5539,5.0,2.0
5540,0.0,0.0
5541,2.0,1.0
5542,9.0,6.0
5543,1.0,2.0
5544,3.0,1.0
5545,2.0,10.0
5546,3.0,2.0
5547,2.0,1.0
5548,1.0,0.0
5549,66.0,7.0
5550,78.0,25.0
5551,1.0,0.0
5552,68.0,30.0
5553,49.0,28.0
5554,77.0,38.0
5555,54.0,18.0
5556,91.0,38.0
5557,82.0,34.0
5558,42.0,13.0
5559,88.0,36.0
5560,30.0,11.0
5561,6.0,1.0
5562,12.0,3.0
5563,1.0,1.0
5564,13.0,5.0
5565,92.0,40.0
5566,81.0,45.0
5567,50.0,24.0
5568,16.0,4.0
5569,19.0,10.0
5570,29.0,10.0
5571,95.0,23.0
5572,2.0,1.0
5573,0.0,0.0
5574,47.0,23.0
5575,3.0,3.0
5576,45.0,10.0
5577,4.0,0.0
5578,24.0,2.0
5579,62.0,21.0
5580,1.0,2.0
5581,10.0,1.0
5582,22.0,5.0
5583,45.0,17.0
5584,6.0,0.0
5585,15.0,6.0
5586,4.0,0.0
5587,18.0,7.0
5588,22.0,6.0
5589,1.0,1.0
5590,6.0,1.0
5591,1.0,0.0
5592,14.0,6.0
5593,3.0,3.0
5594,6.0,3.0
5595,25.0,9.0
5596,1.0,2.0
5597,3.0,2.0
5598,14.0,1.0
5599,30.0,10.0
5600,65.0,26.0
5601,30.0,15.0
5602,0.0,0.0
5603,4.0,2.0
5604,27.0,12.0
5605,2.0,2.0
5606,29.0,11.0
5607,22.0,12.0
5608,33.0,18.0
5609,15.0,0.0
5610,5.0,2.0
5611,36.0,22.0
5612,3.0,0.0
5613,2.0,0.0
5614,27.0,8.0
5615,35.0,15.0
5616,10.0,6.0
5617,13.0,9.0
5618,30.0,10.0
5619,0.0,0.0
5620,25.0,5.0
5621,16.0,10.0
5622,12.0,1.0
5623,23.0,5.0
5624,21.0,7.0
5625,0.0,0.0
5626,20.0,8.0
5627,4.0,0.0
5628,21.0,12.0
5629,1.0,0.0
5630,32.0,12.0
5631,2.0,0.0
5632,47.0,22.0
5633,0.0,0.0
5634,11.0,2.0
5635,37.0,23.0
5636,7.0,2.0
5637,6.0,1.0
5638,9.0,3.0
5639,9.0,8.0
5640,9.0,5.0
5641,1.0,0.0
5642,11.0,5.0
5643,9.0,6.0
5644,1.0,0.0
5645,6.0,0.0
5646,11.0,3.0
5647,11.0,4.0
5648,3.0,0.0
5649,2.0,1.0
5650,1.0,1.0
5651,12.0,4.0
5652,1.0,1.0
5653,1.0,1.0
5654,2.0,1.0
5655,5.0,1.0
5656,7.0,4.0
5657,3.0,0.0
5658,2.0,2.0
5659,6.0,1.0
5660,3.0,1.0
5661,11.0,2.0
5662,2.0,1.0
5663,2.0,4.0
5664,6.0,2.0
5665,54.0,29.0
5666,72.0,46.0
5667,7.0,6.0
5668,60.0,28.0
5669,73.0,32.0
5670,99.0,32.0
5671,48.0,12.0
5672,72.0,36.0
5673,2.0,0.0
5674,16.0,7.0
5675,55.0,15.0
5676,66.0,6.0
5677,36.0,9.0
5678,21.0,6.0
5679,44.0,29.0
5680,65.0,30.0
5681,73.0,36.0
5682,10.0,8.0
5683,96.0,44.0
5684,76.0,41.0
5685,7.0,6.0
5686,71.0,18.0
5687,38.0,18.0
5688,2.0,3.0
5689,49.0,37.0
5690,7.0,12.0
5691,31.0,13.0
5692,86.0,47.0
5693,8.0,1.0
5694,42.0,18.0
5695,4.0,2.0
5696,21.0,9.0
5697,12.0,7.0
5698,79.0,25.0
5699,24.0,8.0
5700,25.0,12.0
5701,40.0,9.0
5702,78.0,20.0
5703,14.0,3.0
5704,12.0,5.0
5705,5.0,0.0
5706,59.0,17.0
5707,5.0,2.0
5708,57.0,18.0
5709,36.0,21.0
5710,38.0,16.0
5711,13.0,11.0
5712,12.0,5.0
5713,4.0,0.0
5714,5.0,1.0
5715,22.0,15.0
5716,3.0,5.0
5717,4.0,2.0
5718,18.0,8.0
5719,2.0,1.0
5720,4.0,2.0
5721,55.0,31.0
5722,19.0,8.0
5723,17.0,5.0
5724,1.0,4.0
5725,3.0,1.0
5726,3.0,4.0
5727,3.0,3.0
5728,6.0,4.0
5729,10.0,3.0
5730,29.0,10.0
5731,6.0,2.0
5732,13.0,2.0
5733,6.0,4.0
5734,26.0,12.0
5735,2.0,1.0
5736,9.0,3.0
5737,0.0,0.0
5738,4.0,1.0
5739,0.0,0.0
5740,5.0,1.0
5741,3.0,1.0
5742,6.0,2.0
5743,3.0,1.0
5744,8.0,0.0
5745,5.0,0.0
5746,1.0,2.0
5747,0.0,1.0
5748,5.0,2.0
5749,0.0,1.0
5750,1.0,0.0
5751,1.0,0.0
5752,2.0,1.0
5753,12.0,2.0
5754,6.0,1.0
5755,0.0,0.0
5756,4.0,2.0
5757,1.0,0.0
5758,3.0,2.0
5759,2.0,1.0
5760,6.0,3.0
5761,1.0,2.0
5762,4.0,0.0
5763,2.0,1.0
5764,20.0,7.0
5765,16.0,18.0
5766,69.0,48.0
5767,91.0,33.0
5768,6.0,3.0
5769,5.0,0.0
5770,21.0,7.0
5771,31.0,14.0
5772,95.0,49.0
5773,7.0,6.0
5774,38.0,12.0
5775,46.0,24.0
5776,90.0,52.0
5777,6.0,0.0
5778,0.0,3.0
5779,19.0,5.0
5780,3.0,5.0
5781,4.0,1.0
5782,101.0,36.0
5783,119.0,46.0
5784,5.0,1.0
5785,26.0,14.0
5786,53.0,26.0
5787,58.0,18.0
5788,1.0,1.0
5789,4.0,2.0
5790,1.0,0.0
5791,46.0,17.0
5792,5.0,1.0
5793,85.0,34.0
5794,46.0,23.0
5795,26.0,12.0
5796,29.0,25.0
5797,44.0,31.0
5798,19.0,9.0
5799,61.0,28.0
5800,62.0,39.0
5801,36.0,26.0
5802,0.0,0.0
5803,18.0,9.0
5804,77.0,48.0
5805,11.0,10.0
5806,52.0,18.0
5807,2.0,1.0
5808,25.0,15.0
5809,17.0,8.0
5810,0.0,1.0
5811,13.0,8.0
5812,11.0,4.0
5813,7.0,5.0
5814,12.0,5.0
5815,51.0,28.0
5816,14.0,6.0
5817,5.0,3.0
5818,18.0,9.0
5819,29.0,9.0
5820,9.0,0.0
5821,8.0,3.0
5822,1.0,0.0
5823,7.0,1.0
5824,3.0,2.0
5825,1.0,0.0
5826,38.0,14.0
5827,41.0,30.0
5828,24.0,13.0
5829,9.0,2.0
5830,2.0,3.0
5831,21.0,10.0
5832,13.0,5.0
5833,2.0,1.0
5834,2.0,1.0
5835,9.0,5.0
5836,8.0,2.0
5837,0.0,0.0
5838,1.0,0.0
5839,4.0,1.0
5840,7.0,2.0
5841,6.0,1.0
5842,32.0,19.0
5843,4.0,2.0
5844,3.0,4.0
5845,0.0,0.0
5846,9.0,7.0
5847,3.0,1.0
5848,5.0,1.0
5849,6.0,2.0
5850,10.0,3.0
5851,21.0,17.0
5852,18.0,4.0
5853,4.0,1.0
5854,11.0,6.0
5855,1.0,0.0
5856,9.0,8.0
5857,3.0,0.0
5858,1.0,0.0
5859,7.0,8.0
5860,7.0,2.0
5861,3.0,3.0
5862,5.0,5.0
5863,1.0,0.0
5864,14.0,2.0
5865,7.0,5.0
5866,4.0,1.0
5867,2.0,2.0
5868,0.0,1.0
5869,3.0,0.0
5870,5.0,1.0
5871,5.0,4.0
5872,2.0,5.0
5873,11.0,4.0
5874,3.0,0.0
5875,6.0,5.0
5876,21.0,12.0
5877,3.0,0.0
5878,14.0,19.0
5879,7.0,2.0
5880,3.0,0.0
5881,16.0,3.0
5882,11.0,4.0
5883,10.0,3.0
5884,29.0,15.0
5885,7.0,5.0
5886,7.0,0.0
5887,13.0,4.0
5888,0.0,0.0
5889,13.0,4.0
5890,1.0,1.0
5891,1.0,5.0
5892,12.0,4.0
5893,16.0,16.0
5894,4.0,0.0
5895,22.0,17.0
5896,14.0,7.0
5897,12.0,4.0
5898,8.0,8.0
5899,20.0,8.0
5900,5.0,2.0
5901,2.0,1.0
5902,8.0,4.0
5903,0.0,2.0
5904,4.0,1.0
5905,9.0,1.0
5906,3.0,4.0
5907,3.0,1.0
5908,4.0,1.0
5909,15.0,6.0
5910,13.0,6.0
5911,7.0,3.0
5912,26.0,10.0
5913,0.0,0.0
5914,6.0,2.0
5915,2.0,2.0
5916,2.0,3.0
5917,18.0,4.0
5918,27.0,9.0
5919,11.0,7.0
5920,7.0,3.0
5921,12.0,5.0
5922,0.0,3.0
5923,28.0,16.0
5924,4.0,4.0
5925,0.0,1.0
5926,5.0,2.0
5927,9.0,5.0
5928,9.0,1.0
5929,19.0,9.0
5930,23.0,12.0
5931,4.0,1.0
5932,12.0,3.0
5933,11.0,4.0
5934,5.0,3.0
5935,17.0,3.0
5936,4.0,5.0
5937,13.0,5.0
5938,0.0,2.0
5939,10.0,2.0
5940,1.0,2.0
5941,1.0,0.0
5942,0.0,0.0
5943,10.0,6.0
5944,0.0,1.0
5945,13.0,6.0
5946,10.0,0.0
5947,3.0,0.0
5948,1.0,1.0
5949,6.0,4.0
5950,11.0,0.0
5951,3.0,3.0
5952,1.0,1.0
5953,5.0,2.0
5954,3.0,0.0
5955,1.0,1.0
5956,8.0,9.0
5957,4.0,0.0
5958,4.0,5.0
5959,2.0,4.0
5960,2.0,0.0
5961,3.0,4.0
5962,9.0,6.0
5963,9.0,1.0
5964,2.0,0.0
5965,3.0,2.0
5966,3.0,1.0
5967,1.0,2.0
5968,5.0,0.0
5969,4.0,1.0
5970,3.0,1.0
5971,3.0,1.0
5972,0.0,0.0
5973,4.0,1.0
5974,10.0,8.0
5975,6.0,4.0
5976,1.0,1.0
5977,4.0,12.0
5978,3.0,4.0
5979,0.0,0.0
5980,2.0,2.0
5981,6.0,3.0
5982,21.0,4.0
5983,15.0,7.0
5984,10.0,7.0
5985,4.0,1.0
5986,17.0,6.0
5987,17.0,11.0
5988,3.0,1.0
5989,4.0,3.0
5990,6.0,1.0
5991,20.0,13.0
5992,6.0,6.0
5993,8.0,6.0
5994,4.0,2.0
5995,7.0,2.0
5996,3.0,0.0
5997,22.0,11.0
5998,5.0,4.0
5999,7.0,5.0
6000,13.0,7.0
6001,0.0,0.0
6002,8.0,5.0
6003,4.0,0.0
6004,10.0,6.0
6005,3.0,0.0
6006,12.0,11.0
6007,20.0,9.0
6008,8.0,5.0
6009,2.0,0.0
6010,5.0,0.0
6011,15.0,13.0
6012,14.0,5.0
6013,6.0,3.0
6014,4.0,5.0
6015,21.0,8.0
6016,5.0,5.0
6017,7.0,3.0
6018,1.0,3.0
6019,5.0,5.0
6020,5.0,4.0
6021,13.0,9.0
6022,14.0,1.0
6023,3.0,4.0
6024,9.0,4.0
6025,3.0,5.0
6026,7.0,8.0
6027,6.0,3.0
6028,3.0,4.0
6029,4.0,3.0
6030,9.0,4.0
6031,5.0,4.0
6032,35.0,10.0
6033,18.0,9.0
6034,11.0,2.0
6035,7.0,1.0
6036,3.0,1.0
6037,4.0,1.0
6038,13.0,5.0
6039,1.0,3.0
6040,1.0,1.0
6041,1.0,2.0
6042,0.0,0.0
6043,1.0,0.0
6044,3.0,4.0
6045,7.0,2.0
6046,7.0,3.0
6047,25.0,12.0
6048,3.0,1.0
6049,0.0,0.0
6050,17.0,4.0
6051,7.0,8.0
6052,0.0,1.0
6053,2.0,2.0
6054,2.0,6.0
6055,2.0,0.0
6056,2.0,1.0
6057,10.0,5.0
6058,7.0,3.0
6059,2.0,5.0
6060,3.0,0.0
